Station_Location,Resolved_Name,Station_Order,Years,Total_Samples,Annual_Max,Annual_Avg,Annual_Min,Jan_N,Feb_N,Mar_N,Apr_N,May_N,Jun_N,Jul_N,Aug_N,Sep_N,Oct_N,Nov_N,Dec_N,Jan_Max,Feb_Max,Mar_Max,Apr_Max,May_Max,Jun_Max,Jul_Max,Aug_Max,Sep_Max,Oct_Max,Nov_Max,Dec_Max,Jan_Avg,Feb_Avg,Mar_Avg,Apr_Avg,May_Avg,Jun_Avg,Jul_Avg,Aug_Avg,Sep_Avg,Oct_Avg,Nov_Avg,Dec_Avg,Jan_Min,Feb_Min,Mar_Min,Apr_Min,May_Min,Jun_Min,Jul_Min,Aug_Min,Sep_Min,Oct_Min,Nov_Min,Dec_Min,Avg_Confidence,Match_Score,Match_Type,Page_Num
KNOXVILLE TENN,Knoxville,96.0,,25.0,337.0,133.7,52.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,,2.0,3.0,194.0,213.0,126.0,209.0,74.0,74.0,68.0,136.0,140.0,180.0,186.0,337.0,163.0,184.0,116.0,115.0,74.0,63.0,60.0,103.0,107.0,180.0,173.0,266.0,132.0,155.0,106.0,52.0,74.0,54.0,53.0,71.0,75.0,180.0,160.0,129.0,94.5,100.0,exact,44
NASHVILLE TENN,Nashville,98.0,57,28.0,1753.0,114.2,35.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,197.0,86.0,87.0,198.0,72.0,126.0,84.0,1753.0,91.0,560.0,78.0,59.0,137.0,74.0,,126.0,47.0,94.0,69.0,144.0,74.0,322.0,,55.0,112.0,63.0,84.0,54.0,35.0,63.0,54.0,115.0,54.0,84.0,67.0,51.0,84.7,100.0,exact,44
CHICAGO ILL,Chicago,99.0,55 57,128.0,2886.0,302.6,,2.0,15.0,3.0,4.0,6.0,1.0,13.0,22.0,17.0,19.0,22.0,4.0,324.0,403.0,65.0,575.0,237.0,54.0,256.0,241.0,2886.0,328.0,500.0,460.0,175.0,243.0,,229.0,122.0,54.0,103.0,114.0,106.0,160.0,1753.0,270.0,,,,,,,,,,,,,89.2,100.0,exact,44
MI N MUM,MI N MUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9,0.0,unmatched,44
EAST ST LOUIS ILL,East St. Louis,104.0,55 56,99.0,618.0,145.3,21.0,8.0,7.0,8.0,8.0,9.0,6.0,8.0,14.0,8.0,8.0,7.0,8.0,267.0,414.0,293.0,341.0,191.0,151.0,166.0,252.0,333.0,618.0,426.0,381.0,169.0,144.0,131.0,122.0,81.0,80.0,92.0,133.0,156.0,234.0,214.0,188.0,70.0,52.0,21.0,38.0,25.0,21.0,41.0,43.0,60.0,33.0,68.0,26.0,86.0,100.0,exact,44
SPRINGFIELD PEL,Springfield,106.0,57,20.0,212.0,78.8,32.0,,,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,,,160.0,83.0,35.0,32.0,108.0,72.0,71.0,115.0,212.0,,,,103.0,59.0,33.0,32.0,79.0,72.0,61.0,74.0,212.0,63.0,,,47.0,38.0,32.0,32.0,64.0,72.0,51.0,34.0,212.0,,86.3,86.7,high_confidence,45
EAST CHICAGO INO,East Chicago,107.0,57,193.0,490.0,133.4,26.0,7.0,14.0,20.0,13.0,20.0,6.0,21.0,13.0,19.0,25.0,20.0,15.0,216.0,223.0,448.0,363.0,190.0,154.0,227.0,313.0,293.0,490.0,249.0,339.0,137.0,124.0,173.0,177.0,85.0,96.0,84.0,132.0,154.0,185.0,123.0,131.0,63.0,32.0,59.0,,26.0,54.0,29.0,65.0,49.0,53.0,39.0,,88.0,93.8,high_confidence,45
EVANSVILLE,Evansville,111.0,,25.0,190.0,57.5,19.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,87.0,98.0,74.0,77.0,53.0,58.0,43.0,47.0,,,19.0,190.0,67.0,87.0,57.0,77.0,40.0,40.0,42.0,43.0,62.0,53.0,19.0,103.0,48.0,77.0,39.0,77.0,31.0,23.0,42.0,40.0,40.0,53.0,19.0,34.0,95.0,100.0,exact,45
FORT WAYNE IND,Ft. Wayne,112.0,,24.0,282.0,85.7,32.0,2.0,3.0,,2.0,2.0,,3.0,1.0,2.0,4.0,3.0,2.0,145.0,247.0,90.0,130.0,57.0,43.0,56.0,70.0,107.0,282.0,93.0,113.0,120.0,173.0,80.0,97.0,57.0,38.0,50.0,70.0,69.0,201.0,63.0,10.0,96.0,87.0,71.0,64.0,57.0,34.0,42.0,70.0,32.0,127.0,33.0,103.0,77.0,100.0,exact,45
S 1NO,s 1NO,,,26.0,348.0,114.7,25.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,,84.0,120.0,161.0,133.0,99.0,74.0,183.0,155.0,178.0,102.0,348.0,,84.0,120.0,138.0,108.0,80.0,49.0,148.0,100.0,138.0,90.0,207.0,,84.0,120.0,115.0,72.0,61.0,25.0,87.0,46.0,101.0,,67.0,50.0,0.0,unmatched,45
OETROIT MIC,Detroit,115.0,57,237.0,417.0,87.5,13.0,1.0,2.0,171.0,,12.0,11.0,4.0,9.0,10.0,6.0,7.0,4.0,,175.0,,118.0,114.0,211.0,111.0,114.0,165.0,417.0,195.0,132.0,,41.0,92.0,73.0,69.0,117.0,2.0,76.0,86.0,210.0,84.0,113.0,86.0,,26.0,26.0,13.0,27.0,,28.0,27.0,25.0,15.0,,80.2,87.0,high_confidence,45
GRAND RAPIOS MICH,Grand Rapids,121.0,57,16.0,221.0,107.8,51.0,2.0,2.0,2.0,,2.0,3.0,,3.0,1.0,1.0,,,108.0,154.0,73.0,73.0,153.0,136.0,,63.0,221.0,153.0,,,85.0,128.0,67.0,69.0,110.0,80.0,,57.0,221.0,153.0,,,63.0,103.0,62.0,66.0,68.0,52.0,,51.0,221.0,153.0,,,87.8,94.1,high_confidence,45
KALAMAZ00 MICH,Kalamazoo,123.0,57,23.0,101.0,42.4,7.0,,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,52.0,76.0,30.0,38.0,35.0,,29.0,65.0,86.0,29.0,60.0,101.0,43.0,63.0,30.0,27.0,33.0,21.0,23.0,41.0,68.0,29.0,46.0,85.0,35.0,38.0,30.0,7.0,32.0,,17.0,17.0,50.0,29.0,38.0,69.0,79.0,85.7,high_confidence,45
LANSING MIC H,Lansing,124.0,57,24.0,92.0,95.7,25.0,2.0,2.0,1.0,4.0,3.0,,2.0,3.0,1.0,2.0,2.0,2.0,61.0,92.0,66.0,75.0,34.0,,60.0,,36.0,52.0,63.0,64.0,48.0,62.0,66.0,68.0,31.0,530.0,59.0,,36.0,44.0,55.0,54.0,35.0,32.0,66.0,50.0,25.0,34.0,58.0,,36.0,36.0,47.0,44.0,92.0,96.0,high_confidence,45
FLINT MICH,Flint,120.0,,25.0,200.0,86.6,35.0,2.0,3.0,,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,,190.0,62.0,83.0,141.0,132.0,87.0,79.0,108.0,200.0,108.0,46.0,77.0,126.0,62.0,73.0,141.0,93.0,69.0,57.0,100.0,116.0,84.0,41.0,73.0,65.0,62.0,61.0,141.0,54.0,,35.0,92.0,70.0,61.0,37.0,95.0,100.0,exact,45
CI NCINNATI OHIO,Cincinnati,126.0,,80.0,545.0,117.8,21.0,6.0,5.0,7.0,6.0,6.0,5.0,10.0,10.0,,7.0,7.0,11.0,,194.0,299.0,108.0,213.0,319.0,190.0,208.0,545.0,235.0,175.0,233.0,140.0,119.0,141.0,75.0,85.0,127.0,80.0,102.0,136.0,150.0,109.0,149.0,47.0,35.0,47.0,46.0,22.0,26.0,33.0,21.0,24.0,84.0,59.0,,73.0,85.7,high_confidence,45
YOUNGSTOWN OHIO,Youngstown,137.0,,43.0,532.0,139.8,35.0,2.0,2.0,2.0,,2.0,1.0,7.0,8.0,8.0,2.0,5.0,4.0,137.0,180.0,125.0,173.0,89.0,532.0,145.0,180.0,276.0,423.0,490.0,206.0,,,91.0,103.0,77.0,52.0,81.0,126.0,170.0,350.0,244.0,104.0,,134.0,58.0,35.0,65.0,,45.0,55.0,36.0,277.0,,46.0,92.0,88.9,high_confidence,45
CANTON OHIO,Canton,131.0,,24.0,314.0,144.8,49.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,,3.0,183.0,270.0,220.0,173.0,314.0,49.0,125.0,131.0,132.0,265.0,242.0,,144.0,192.0,215.0,125.0,176.0,49.0,99.0,105.0,132.0,210.0,193.0,97.0,106.0,115.0,211.0,77.0,97.0,49.0,66.0,85.0,132.0,156.0,145.0,59.0,81.3,84.2,low_confidence,45
CLEVELAND OHIO,Cleveland,132.0,,26.0,291.0,118.8,,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,175.0,248.0,62.0,150.0,89.0,111.0,109.0,291.0,90.0,141.0,187.0,159.0,124.0,166.0,56.0,150.0,75.0,74.0,93.0,218.0,81.0,99.0,157.0,133.0,,,,,,,,,,,,,82.0,88.0,high_confidence,45
MIENIEMUM,MiENIEMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,0.0,unmatched,45
COLUMBUS OHIO,Columbus,133.0,,148.0,307.0,93.1,26.0,2.0,2.0,3.0,,2.0,123.0,2.0,2.0,3.0,4.0,3.0,2.0,167.0,116.0,,,62.0,,61.0,97.0,123.0,193.0,307.0,110.0,166.0,115.0,,70.0,1.0,89.0,56.0,86.0,111.0,129.0,,108.0,166.0,115.0,40.0,40.0,40.0,56.0,52.0,76.0,95.0,26.0,70.0,107.0,90.5,87.0,high_confidence,45
TOLEDO OHIO,Toledo,136.0,,26.0,250.0,80.9,32.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,64.0,250.0,,77.0,54.0,65.0,,52.0,234.0,184.0,61.0,160.0,48.0,167.0,49.0,61.0,46.0,58.0,88.0,47.0,125.0,130.0,53.0,99.0,32.0,84.0,44.0,38.0,38.0,52.0,45.0,42.0,39.0,76.0,45.0,33.0,88.5,84.2,low_confidence,45
LORAIN OHIO,Lorain,135.0,,19.0,533.0,101.8,32.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,,2.0,2.0,192.0,172.0,57.0,94.0,53.0,64.0,80.0,121.0,62.0,206.0,109.0,533.0,146.0,157.0,49.0,89.0,1.0,54.0,62.0,87.0,47.0,133.0,79.0,317.0,100.0,142.0,41.0,84.0,50.0,40.0,44.0,54.0,32.0,91.0,49.0,101.0,88.0,84.2,low_confidence,46
MUELWAUKEE WIS,Milwaukee,138.0,57,25.0,170.0,73.0,,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,104.0,170.0,73.0,129.0,28.0,42.0,61.0,62.0,134.0,86.0,85.0,97.0,,118.0,62.0,107.0,18.0,42.0,53.0,53.0,124.0,63.0,67.0,96.0,,,,,,,,,,,,,59.7,85.7,high_confidence,46
MIIENJMUM,MIiENJMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,0.0,unmatched,46
RACINE WHS,Racine,139.0,57,23.0,212.0,61.8,,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,77.0,64.0,102.0,81.0,71.0,60.0,72.0,67.0,76.0,70.0,212.0,95.0,53.0,64.0,74.0,62.0,43.0,46.0,49.0,52.0,76.0,65.0,152.0,6.0,,,,,,,,,,,,,78.0,85.7,high_confidence,46
MENETMUM,MENETMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1,0.0,unmatched,46
DES MOINES,Des Moines,141.0,57,26.0,183.0,74.6,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,176.0,159.0,88.0,,95.0,183.0,41.0,97.0,47.0,34.0,66.0,106.0,118.0,140.0,80.0,69.0,62.0,120.0,40.0,64.0,40.0,20.0,,68.0,,,,,,,,,,,,,91.0,100.0,exact,46
MI NTMUM,MI NtMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,0.0,unmatched,46
KA NSAS CITY KANSAS,Kansas City,142.0,57,38.0,285.0,81.0,30.0,,3.0,6.0,,6.0,5.0,7.0,5.0,5.0,1.0,,,,152.0,170.0,149.0,82.0,,146.0,231.0,285.0,,,,,111.0,72.0,68.0,54.0,,81.0,117.0,93.0,52.0,,,,44.0,41.0,33.0,33.0,,33.0,43.0,30.0,52.0,,,89.3,91.4,high_confidence,46
WI CHITA KANSAS,Wichita,145.0,57,26.0,61.0,37.6,18.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,40.0,61.0,25.0,31.0,41.0,47.0,41.0,45.0,47.0,52.0,37.0,50.0,32.0,44.0,25.0,30.0,41.0,34.0,37.0,40.0,47.0,46.0,30.0,45.0,24.0,32.0,25.0,29.0,41.0,25.0,35.0,36.0,47.0,40.0,18.0,40.0,90.0,88.9,high_confidence,46
KANSAS CITY MO,Kansas City,150.0,,99.0,497.0,217.4,,8.0,8.0,10.0,8.0,,5.0,11.0,14.0,11.0,11.0,9.0,4.0,497.0,301.0,161.0,315.0,115.0,231.0,119.0,200.0,300.0,369.0,199.0,,206.0,1253.0,90.0,132.0,74.0,104.0,60.0,99.0,93.0,121.0,,159.0,,,,,,,,,,,,,88.5,100.0,exact,46
MENEMUM,MENEMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8,0.0,unmatched,46
ST LOUIS MO,St. Louis,154.0,57,160.0,503.0,169.7,22.0,10.0,11.0,10.0,10.0,12.0,10.0,18.0,22.0,19.0,16.0,13.0,9.0,454.0,491.0,196.0,141.0,189.0,146.0,259.0,198.0,305.0,,358.0,503.0,239.0,312.0,135.0,94.0,112.0,109.0,126.0,127.0,177.0,,172.0,264.0,114.0,103.0,60.0,76.0,28.0,41.0,22.0,46.0,59.0,,89.0,116.0,87.8,100.0,exact,46
BRENTWOOD MO,Brentwood,149.0,55 56,32.0,437.0,82.7,7.0,2.0,,4.0,4.0,2.0,,2.0,4.0,5.0,3.0,4.0,2.0,,,109.0,,103.0,,102.0,82.0,203.0,257.0,437.0,137.0,75.0,,75.0,33.0,69.0,,90.0,50.0,104.0,199.0,15.0,117.0,65.0,,25.0,15.0,35.0,,79.0,22.0,7.0,105.0,,98.0,79.2,100.0,exact,46
BRECKENRIOG MO,Breckenridge,148.0,56,26.0,578.0,162.3,36.0,4.0,3.0,2.0,4.0,2.0,,,1.0,4.0,2.0,3.0,1.0,172.0,540.0,215.0,121.0,126.0,,,93.0,344.0,578.0,338.0,179.0,128.0,275.0,149.0,70.0,92.0,,,93.0,149.0,346.0,142.0,179.0,65.0,89.0,83.0,36.0,58.0,,,93.0,50.0,115.0,42.0,179.0,80.5,89.7,high_confidence,46
OMAHA NEB,Omaha,157.0,,26.0,158.0,66.4,31.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,63.0,49.0,94.0,40.0,62.0,49.0,84.0,49.0,72.0,121.0,96.0,158.0,60.0,41.0,67.0,34.0,47.0,48.0,62.0,49.0,64.0,110.0,61.0,154.0,57.0,34.0,40.0,31.0,33.0,48.0,41.0,49.0,57.0,100.0,58.0,150.0,94.5,94.7,high_confidence,46
LJ NCOLN NES,Lincoln,156.0,57,23.0,175.0,56.3,24.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,43.0,50.0,49.0,100.0,62.0,48.0,44.0,48.0,86.0,45.0,67.0,175.0,41.0,46.0,,75.0,47.0,43.0,40.0,47.0,79.0,34.0,67.0,100.0,39.0,43.0,43.0,56.0,32.0,38.0,36.0,47.0,72.0,24.0,67.0,51.0,55.0,75.0,low_confidence,46
BI SMARCK NO,Bismarck,158.0,,22.0,90.0,36.4,17.0,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,27.0,70.0,60.0,42.0,27.0,34.0,41.0,44.0,35.0,90.0,56.0,36.0,22.0,57.0,,39.0,22.0,29.0,33.0,31.0,35.0,60.0,,36.0,17.0,44.0,17.0,36.0,17.0,25.0,26.0,17.0,35.0,35.0,47.0,36.0,75.3,83.3,low_confidence,46
7 OUX FALLS SD,Sioux Falls,159.0,,26.0,75.0,40.5,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,51.0,67.0,60.0,50.0,33.0,43.0,25.0,48.0,57.0,75.0,54.0,41.0,37.0,59.0,42.0,33.0,29.0,34.0,,46.0,43.0,45.0,42.0,35.0,23.0,,24.0,17.0,26.0,26.0,5.0,44.0,29.0,21.0,31.0,30.0,83.2,88.9,high_confidence,46
LITTLE ROCK ARK,Little Rock,160.0,57,332.0,97.0,60.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,174.0,136.0,2.0,2.0,97.0,40.0,,48.0,29.0,51.0,51.0,86.0,,,30.0,87.0,68.0,32.0,86.0,44.0,28.0,50.0,40.0,,112.0,108.0,28.0,64.0,39.0,24.0,32.0,39.0,6.0,50.0,29.0,29.0,50.0,60.0,27.0,41.0,95.5,100.0,exact,47
NEW ORLEANS LA,New Orleans,162.0,55 57,111.0,558.0,93.3,16.0,11.0,10.0,12.0,9.0,9.0,3.0,8.0,7.0,12.0,10.0,10.0,10.0,296.0,416.0,558.0,207.0,138.0,73.0,109.0,100.0,228.0,,194.0,109.0,102.0,150.0,112.0,75.0,,52.0,68.0,64.0,108.0,146.0,73.0,76.0,40.0,37.0,24.0,24.0,16.0,40.0,,27.0,21.0,84.0,38.0,26.0,95.2,100.0,exact,47
BATON ROUGE LA,Baton Rouge,161.0,57,22.0,315.0,126.3,35.0,,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,,,112.0,176.0,103.0,126.0,105.0,137.0,143.0,109.0,270.0,251.0,315.0,,95.0,132.0,83.0,120.0,99.0,97.0,119.0,109.0,207.0,153.0,175.0,,86.0,88.0,63.0,114.0,93.0,58.0,,109.0,105.0,56.0,35.0,95.0,100.0,exact,47
ALBUQUERQUE NM,Albuquerque,166.0,57,22.0,410.0,188.0,61.0,2.0,2.0,3.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,315.0,287.0,180.0,,98.0,90.0,217.0,97.0,125.0,241.0,385.0,410.0,293.0,225.0,114.0,,91.0,87.0,186.0,,99.0,216.0,289.0,280.0,272.0,165.0,61.0,,85.0,85.0,156.0,97.0,74.0,192.0,193.0,151.0,93.0,96.6,high_confidence,47
TULSA OKLA,Tulsa,168.0,57,20.0,67.0,27.5,8.0,3.0,,2.0,1.0,2.0,1.0,,3.0,1.0,2.0,3.0,2.0,44.0,,24.0,25.0,25.0,8.0,,42.0,67.0,24.0,28.0,41.0,32.0,,20.0,25.0,16.0,8.0,,26.0,67.0,21.0,27.0,33.0,22.0,,16.0,25.0,8.0,8.0,,17.0,67.0,18.0,25.0,26.0,95.3,100.0,exact,47
FT WORTH TEXAS,Ft. Worth,174.0,55 56,71.0,327.0,83.5,30.0,4.0,4.0,4.0,4.0,5.0,4.0,8.0,9.0,8.0,10.0,7.0,4.0,156.0,234.0,298.0,186.0,63.0,57.0,63.0,100.0,132.0,327.0,133.0,154.0,119.0,111.0,118.0,78.0,45.0,39.0,49.0,64.0,86.0,109.0,83.0,101.0,86.0,55.0,39.0,32.0,30.0,30.0,41.0,,50.0,32.0,47.0,82.0,95.4,85.7,high_confidence,47
HOUSTON TEXAS,Houston,177.0,57,81.0,405.0,76.6,12.0,5.0,6.0,6.0,5.0,3.0,4.0,11.0,8.0,11.0,11.0,,11.0,124.0,141.0,119.0,122.0,58.0,58.0,100.0,151.0,223.0,405.0,214.0,276.0,70.0,71.0,67.0,55.0,38.0,39.0,50.0,70.0,122.0,144.0,,117.0,36.0,39.0,42.0,38.0,27.0,28.0,21.0,12.0,26.0,57.0,20.0,63.0,95.3,91.7,high_confidence,47
BELLAIRE TEXAS,Bellaire,179.0,55 56,23.0,156.0,60.9,16.0,3.0,1.0,3.0,,,,2.0,4.0,2.0,3.0,2.0,3.0,,45.0,156.0,,,,,,56.0,97.0,145.0,60.0,,45.0,78.0,,,,33.0,,48.0,74.0,89.0,59.0,,45.0,39.0,,,,16.0,,40.0,,35.0,,84.8,92.3,high_confidence,47
DALLAS TEXAS,Dallas,172.0,57,25.0,147.0,74.1,,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,58.0,107.0,122.0,137.0,81.0,84.0,58.0,36.0,65.0,89.0,147.0,97.0,49.0,75.0,89.0,137.0,49.0,64.0,,37.0,53.0,54.0,111.0,97.0,,,,,,,,,,,,,95.0,90.9,high_confidence,47
MI NIMUM,Mi NIMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,0.0,unmatched,47
SAN TEXAS,Austin,169.0,57,26.0,79.0,41.8,16.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,32.0,77.0,43.0,66.0,49.0,79.0,47.0,45.0,32.0,76.0,46.0,76.0,28.0,60.0,43.0,45.0,35.0,47.0,34.0,33.0,27.0,57.0,34.0,59.0,24.0,32.0,43.0,25.0,22.0,16.0,21.0,22.0,23.0,23.0,23.0,43.0,90.7,63.2,low_confidence,47
EL PASO TEXAS,El Paso,173.0,57,28.0,187.0,69.2,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,187.0,57.0,39.0,70.0,42.0,41.0,65.0,58.0,140.0,129.0,118.0,173.0,125.0,43.0,28.0,63.0,35.0,29.0,53.0,,98.0,89.0,68.0,130.0,,,,,,,,,,,,,92.0,91.7,high_confidence,47
MENEMUM,MENEMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,0.0,unmatched,47
CORPUS CHRISTI TEXA,Corpus Christi,171.0,57,26.0,77.0,30.3,14.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,22.0,15.0,31.0,25.0,77.0,29.0,28.0,43.0,48.0,49.0,60.0,36.0,18.0,14.0,27.0,21.0,46.0,27.0,23.0,30.0,33.0,49.0,42.0,34.0,15.0,14.0,23.0,16.0,15.0,26.0,19.0,18.0,25.0,49.0,24.0,30.0,90.5,97.3,high_confidence,47
DENVER COL,Denver,182.0,55 57,77.0,424.0,131.8,,,6.0,6.0,7.0,7.0,7.0,11.0,8.0,10.0,8.0,7.0,,385.0,209.0,209.0,183.0,127.0,146.0,195.0,180.0,161.0,272.0,339.0,424.0,221.0,127.0,127.0,75.0,75.0,87.0,103.0,101.0,126.0,137.0,140.0,262.0,,,,,,,,,,,,,95.2,95.2,high_confidence,47
MEN IMUM,MEN IMUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,0.0,unmatched,47
BOISE 1D0AHO,Boise,183.0,57,33.0,237.0,84.2,25.0,7.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,,130.0,109.0,175.0,,57.0,41.0,46.0,64.0,142.0,119.0,237.0,56.0,104.0,80.0,127.0,66.0,48.0,33.0,39.0,52.0,91.0,118.0,197.0,56.0,81.0,51.0,80.0,53.0,40.0,25.0,32.0,41.0,41.0,118.0,158.0,56.0,66.0,87.0,high_confidence,47
HELENA MONTANA,Helena,184.0,57,22.0,42.0,21.8,8.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,,25.0,32.0,,24.0,17.0,28.0,42.0,18.0,29.0,35.0,18.0,41.0,22.0,32.0,25.0,20.0,11.0,18.0,25.0,17.0,28.0,25.0,18.0,20.0,20.0,32.0,23.0,17.0,8.0,8.0,9.0,17.0,27.0,,18.0,,91.0,88.0,high_confidence,47
SALT LAKE CITY UTAH,Salt Lake City,185.0,55 57,70.0,467.0,132.2,29.0,6.0,4.0,2.0,4.0,10.0,5.0,10.0,13.0,6.0,6.0,4.0,,467.0,255.0,,104.0,192.0,101.0,112.0,153.0,225.0,177.0,315.0,370.0,247.0,145.0,69.0,74.0,72.0,75.0,67.0,,143.0,121.0,212.0,229.0,74.0,100.0,57.0,58.0,39.0,45.0,29.0,40.0,77.0,82.0,75.0,149.0,90.5,100.0,exact,47
CHEYENNE WYO,Cheyenne,186.0,57,514.0,8.0,45.5,8.0,,96.0,,44.0,,29.0,47.0,56.0,94.0,54.0,51.0,43.0,,,,,8.0,,,,,,,,58.0,70.0,52.0,33.0,,21.0,34.0,47.0,74.0,41.0,35.0,36.0,34.0,44.0,16.0,24.0,8.0,9.0,27.0,38.0,57.0,28.0,20.0,31.0,93.3,100.0,exact,48
PHOENIX ARIZ,Phoenix,189.0,57,26.0,587.0,167.8,37.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,314.0,242.0,86.0,86.0,120.0,59.0,106.0,77.0,212.0,177.0,303.0,587.0,299.0,197.0,66.0,76.0,93.0,48.0,98.0,61.0,140.0,140.0,300.0,495.0,265.0,153.0,47.0,66.0,75.0,37.0,91.0,46.0,69.0,82.0,297.0,404.0,91.0,100.0,exact,48
LOS ANGELES CALIF,Los Angeles,195.0,57,24.0,561.0,265.8,36.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,249.0,477.0,561.0,490.0,150.0,183.0,106.0,229.0,233.0,389.0,533.0,,210.0,458.0,291.0,317.0,94.0,151.0,71.0,179.0,233.0,315.0,345.0,525.0,171.0,440.0,90.0,145.0,39.0,119.0,36.0,130.0,233.0,242.0,116.0,,90.8,100.0,exact,48
SAN FRANCISCO CALIF,San Francisco,204.0,55,74.0,335.0,56.5,8.0,6.0,5.0,6.0,5.0,9.0,7.0,8.0,5.0,8.0,5.0,6.0,4.0,119.0,108.0,42.0,182.0,86.0,101.0,39.0,70.0,66.0,131.0,166.0,335.0,80.0,53.0,28.0,63.0,26.0,50.0,26.0,44.0,36.0,59.0,63.0,150.0,54.0,24.0,15.0,17.0,9.0,9.0,9.0,17.0,18.0,8.0,19.0,40.0,89.0,100.0,exact,48
PASADENA CALIF,Pasadena,199.0,55 57,79.0,712.0,398.2,9.0,6.0,6.0,10.0,9.0,12.0,3.0,8.0,8.0,7.0,7.0,,3.0,712.0,543.0,276.0,,430.0,233.0,270.0,264.0,316.0,252.0,345.0,,343.0,247.0,206.0,201.0,163.0,198.0,177.0,209.0,205.0,153.0,224.0,2453.0,132.0,111.0,49.0,9.0,65.0,142.0,80.0,117.0,83.0,76.0,85.0,92.0,88.0,100.0,exact,48
SAN JOSE CALIF,San Jose,206.0,55 57,87.0,298.0,85.5,17.0,7.0,6.0,6.0,6.0,7.0,6.0,9.0,12.0,10.0,9.0,3.0,6.0,203.0,160.0,100.0,62.0,78.0,111.0,108.0,131.0,195.0,298.0,253.0,216.0,102.0,99.0,68.0,42.0,55.0,62.0,42.0,78.0,120.0,133.0,136.0,89.0,30.0,37.0,37.0,25.0,17.0,26.0,22.0,44.0,34.0,35.0,68.0,17.0,90.2,100.0,exact,48
