Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
BISMARCK NO,1,57,16.0,7.0,331.0,64.0,14.0,15.0,18.0,20.0,38.0,42.0,59.0,69.0,,88.8,53,,Bismarck,158.0,87.0,high_confidence,False,False
FALLS,1,57,17.0,10.0,549.0,76.0,12.0,13.0,14.0,15.0,20.0,30.0,88.0,105.0,113.0,93.2,53,,Dallas,172.0,72.7,low_confidence,False,False
LITTLE ROCK ARK,,57,17.0,10.0,713.0,75.0,11.0,11.0,14.0,18.0,33.0,36.0,42.0,69.0,388.0,92.5,53,,Little Rock,160.0,100.0,exact,False,False
NEW ORLEANS LA,,54,54.0,,110.0,16.0,2.0,3.0,4.0,5.0,7.0,8.0,,23.0,48.0,90.2,53,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,,52.0,1.0,259.0,24.0,1.0,2.0,4.0,6.0,8.0,12.0,20.0,33.0,50.0,93.2,53,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,56,,5.0,53.0,20.0,6.0,8.0,10.0,,,26.0,33.0,36.0,42.0,94.3,53,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,57,17.0,9.0,1427.0,151.0,11.0,12.0,15.0,20.0,23.0,25.0,62.0,88.0,391.0,94.4,53,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,54 57,13.0,,1427.0,36.0,2.0,4.0,5.0,7.0,9.0,,23.0,33.0,54.0,91.4,53,,New Orleans,162.0,100.0,exact,True,False
BATON ROUGE LA,1,57,,,124.0,49.0,9.0,21.0,22.0,25.0,33.0,50.0,69.0,79.0,101.0,93.8,53,,Baton Rouge,161.0,100.0,exact,False,False
ALBUQUERQUE NM,1,57,15.0,,75.0,119.0,14.0,15.0,18.0,20.0,33.0,79.0,113.0,166.0,,92.3,53,,Albuquerque,166.0,96.6,high_confidence,False,False
TULSA OKLA,1,57,14.0,10.0,535.0,,,,11.0,20.0,33.0,38.0,88.0,113.0,145.0,91.2,53,,Tulsa,168.0,100.0,exact,False,False
FT WORTH TEXAS,1,53,3.0,1.0,,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,94.3,53,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,54,39.0,1.0,44.0,14.0,1.0,4.0,6.0,9.0,11.0,,15.0,23.0,36.0,92.2,53,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,55,45.0,,152.0,20.0,1.0,1.0,2.0,3.0,6.0,11.0,22.0,28.0,48.0,93.6,53,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,56,42.0,3.0,127.0,23.0,5.0,8.0,13.0,15.0,,20.0,24.0,35.0,48.0,93.2,53,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,53 56,129.0,,152.0,19.0,1.0,3.0,5.0,8.0,12.0,15.0,21.0,28.0,41.0,91.1,53,,Ft. Worth,174.0,85.7,high_confidence,True,False
LAKEWORTH TEXAS,1,53,1.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,2.0,,95.0,53,,Lakeworth Village,175.0,72.2,low_confidence,False,False
LAKEWORTH TEXAS,1,54,32.0,,39.0,13.0,3.0,4.0,6.0,8.0,10.0,12.0,16.0,19.0,31.0,95.6,53,,Lakeworth Village,175.0,72.2,low_confidence,False,False
LAKEWORTH TEXAS,1,55,29.0,1.0,126.0,17.0,2.0,2.0,3.0,4.0,6.0,10.0,14.0,23.0,48.0,95.3,53,,Lakeworth Village,175.0,72.2,low_confidence,False,False
LAKEWORTH TEXAS,1,53 55,62.0,,126.0,15.0,2.0,3.0,4.0,6.0,9.0,11.0,15.0,20.0,36.0,94.6,53,,Lakeworth Village,175.0,72.2,low_confidence,True,False
HOUSTON TEXAS,,53,10.0,,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,,93.7,53,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,54,,,57.0,12.0,1.0,2.0,3.0,4.0,6.0,8.0,18.0,26.0,33.0,94.8,53,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,55,32.0,1.0,196.0,27.0,3.0,5.0,9.0,12.0,13.0,15.0,22.0,31.0,54.0,92.6,53,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,56,3.0,5.0,19.0,14.0,,6.0,6.0,6.0,168.0,,18.0,18.0,20.0,93.1,53,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,57,21.0,1.0,539.0,64.0,2.0,7.0,,,26.0,42.0,69.0,96.0,113.0,93.1,53,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,57,121.0,,539.0,24.0,1.0,2.0,4.0,6.0,9.0,14.0,21.0,30.0,54.0,93.4,53,,Houston,177.0,91.7,high_confidence,False,False
BELLAIRE TEXAS,1,53,2.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,93.2,53,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,54,22.0,,42.0,9.0,1.0,1.0,3.0,3.0,4.0,6.0,7.0,20.0,26.0,95.1,53,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,,17.0,,61.0,8.0,1.0,1.0,2.0,3.0,4.0,4.0,9.0,11.0,12.0,95.2,53,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,56,2.0,50.0,54.0,52.0,,,48.0,48.0,48.0,48.0,48.0,54.0,54.0,91.0,53,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,53 56,43.0,,61.0,10.0,,1.0,2.0,3.0,4.0,6.0,9.0,14.0,33.0,95.2,53,,Bellaire,179.0,92.3,high_confidence,True,False
DALLAS TEXAS,1,57,22.0,5.0,999.0,140.0,6.0,8.0,15.0,28.0,31.0,38.0,69.0,238.0,305.0,95.1,53,,Dallas,172.0,90.9,high_confidence,False,False
SAN ANTONIO TEXAS,1,57,19.0,8.0,1618.0,235.0,13.0,14.0,16.0,19.0,22.0,24.0,42.0,88.0,145.0,93.0,53,,San Antonio,180.0,93.8,high_confidence,False,False
EL PASO TEXAS,1,57,19.0,9.0,1931.0,336.0,14.0,20.0,30.0,38.0,69.0,88.0,172.0,272.0,1353.0,93.9,53,,El Paso,173.0,91.7,high_confidence,False,False
CORPUS TEXAS,1,57,20.0,3.0,1494.0,117.0,9.0,13.0,14.0,15.0,18.0,20.0,26.0,54.0,238.0,94.9,53,,Corpus Christi,171.0,66.7,low_confidence,False,False
DENVER COL,,54,26.0,3.0,63.0,18.0,6.0,7.0,9.0,10.0,12.0,14.0,17.0,26.0,33.0,94.8,53,,Denver,182.0,95.2,high_confidence,False,False
DENVER COL,,55,33.0,1.0,339.0,21.0,1.0,2.0,2.0,3.0,6.0,11.0,16.0,20.0,39.0,93.4,53,,Denver,182.0,95.2,high_confidence,False,False
DENVER COL,,56,22.0,1.0,216.0,,13.0,15.0,26.0,30.0,33.0,42.0,50.0,101.0,113.0,92.1,53,,Denver,182.0,95.2,high_confidence,False,False
DENVER COL,,57,22.0,2.0,1592.0,225.0,11.0,14.0,18.0,20.0,30.0,54.0,145.0,238.0,642.0,92.7,53,,Denver,182.0,95.2,high_confidence,False,False
DENVER COL,,54 57,1053.0,1.0,1592.0,70.0,2.0,5.0,9.0,13.0,17.0,22.0,31.0,49.0,129.0,93.5,53,,Denver,182.0,95.2,high_confidence,True,False
BOISE,1,57,17.0,6.0,1423.0,152.0,7.0,14.0,18.0,26.0,33.0,38.0,88.0,134.0,145.0,93.7,53,,Boise,183.0,100.0,exact,False,False
HELENA MONTANA,1,,,7.0,241.0,42.0,8.0,11.0,12.0,20.0,27.0,30.0,33.0,42.0,,88.1,53,,Helena,184.0,88.0,high_confidence,False,False
SALT LAKE CITY UTAH,,,,,,,,,,,,,,,,77.2,54,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,,55,,,170.0,24.0,,,,,10.0,,1.0,2.0,33.0,88.6,54,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,,,,,4255.0,295.0,,,,,20.0,,42.0,,391.0,89.0,54,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,,56,,15.0,48.0,26.0,13.0,,14.0,,1.0,15.0,,42.0,54.0,93.2,54,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,,57,,17.0,4350.0,3068.0,20.0,,34.0,,48.0,54.0,74.0,79.0,88.0,87.7,54,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,,53 57,76.0,,,827.0,3.0,,,1.0,18.0,29.0,40.0,,,84.9,54,,Salt Lake City,185.0,100.0,exact,True,False
CHEYENWE WYO,1,57,2.0,2.0,2337.0,300.0,2.0,,24.0,,50.0,69.0,,,,87.3,54,,Cheyenne,186.0,91.7,high_confidence,False,False
ANCHORAGE ALASKA,,53,,,,,,,,,,,,,3.0,94.8,54,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,54,46.0,,110.0,8.0,,,,,,,,,12.0,95.4,54,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,55,2.0,,,5.0,,,,,,,,,12.0,91.8,54,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,57,29.0,3.0,,11.0,3.0,,,,,1.0,12.0,,18.0,91.1,54,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,53,10.0,,11.0,8.0,,,,,,,,1.0,,88.0,54,,Anchorage,187.0,100.0,exact,False,False
PHOENIX ARIZ,1,57,,15.0,7319.0,670.0,20.0,,,3.0,48.0,62.0,,,,90.5,54,,Phoenix,189.0,100.0,exact,False,False
LOS ANGELES CALIF,,54,,,,,,,,,,,,,9.0,82.3,54,,Los Angeles,195.0,100.0,exact,False,False
LOS ANGELES CALIF,,57,1.0,6.0,,44.0,12.0,,1.0,2.0,24.0,26.0,,4.0,8.0,92.5,54,,Los Angeles,195.0,100.0,exact,False,False
LOS ANGELES CALIF,,54 57,34.0,,,23.0,,,,,,15.0,,2.0,54.0,93.7,54,,Los Angeles,195.0,100.0,exact,True,False
SAN FRANCISCO CALIF,,55,1.0,,,,,,,,,,,,,93.4,54,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,,56,6.0,,,3.0,1.0,,,,,,,,,94.8,54,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,,57,24.0,1.0,69.0,19.0,3.0,,,,1.0,,2.0,3.0,42.0,93.7,54,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,,55,31.0,,69.0,16.0,1.0,,,,,1.0,1.0,2.0,42.0,91.7,54,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,,,6.0,,,,,,,,,,,,,82.0,54,,San Francisco,204.0,100.0,exact,False,False
PASADENA CALIF,1,53,,,,2.0,1.0,,,,,,,,3.0,93.1,54,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,54,25.0,,82.0,,,,,,,,,,42.0,88.0,54,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,55,36.0,2.0,60.0,8.0,2.0,,,,,,,1.0,18.0,92.1,54,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,56,,26.0,43.0,35.0,26.0,,3.0,3.0,38.0,38.0,42.0,,54.0,90.4,54,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,57,,2.0,56.0,24.0,6.0,,1.0,1.0,20.0,,3.0,3.0,42.0,91.3,54,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,53,90.0,,82.0,13.0,1.0,,,,,,16.0,,37.0,91.6,54,,Pasadena,199.0,100.0,exact,False,False
BERKELEY CALIF,1,54,32.0,,,9.0,,,,,,,1.0,2.0,33.0,90.9,54,,Berkeley,191.0,100.0,exact,False,False
BERKELEY CALIF,1,55,15.0,1.0,25.0,7.0,1.0,,,,,,,,2.0,87.4,54,,Berkeley,191.0,100.0,exact,False,False
BERKELEY CALIF,,54 55,47.0,,51.0,9.0,,,,,,,,1.0,24.0,90.4,54,,Berkeley,191.0,100.0,exact,True,False
SAWN JOSE CALIF,1,54,30.0,,110.0,12.0,,,,,,,,2.0,26.0,82.1,54,,San Jose,206.0,96.6,high_confidence,False,False
SAWN JOSE CALIF,1,55,32.0,1.0,16.0,5.0,1.0,,,,,,,,9.0,94.5,54,,San Jose,206.0,96.6,high_confidence,False,False
SAWN JOSE CALIF,1,56,16.0,3.0,81.0,23.0,3.0,,,,18.0,264.0,,3.0,42.0,87.7,54,,San Jose,206.0,96.6,high_confidence,False,False
SAWN JOSE CALIF,1,57,,4.0,68.0,,7.0,,1.0,,164.0,,20.0,,26.0,88.7,54,,San Jose,206.0,96.6,high_confidence,False,False
SAWN JOSE CALIF,1,54 57,95.0,,110.0,12.0,1.0,,,,,,14.0,,29.0,92.4,54,,San Jose,206.0,96.6,high_confidence,True,False
SAAN LEAWDRO CALIF,1,55,17.0,1.0,40.0,5.0,1.0,,,,,24.0,,,9.0,91.5,54,,San Leandro,207.0,91.4,high_confidence,False,False
SAAN LEAWDRO CALIF,1,56,,,11.0,24.0,4.0,,1.0,1.0,,,,3.0,42.0,90.1,54,,San Leandro,207.0,91.4,high_confidence,False,False
SAAN LEAWDRO CALIF,1,55 56,,,112.0,16.0,1.0,,,,,1.0,,30.0,38.0,91.8,54,,San Leandro,207.0,91.4,high_confidence,True,False
SAN VIEUO CALIF,1,57,,,86.0,26.0,10.0,,1.0,1.0,14.0,19.0,264.0,,62.0,89.2,54,,San Diego,203.0,86.7,high_confidence,False,False
BURBANK CALIF,1,57,19.0,3.0,,21.0,,1.0,1.0,1.0,,,25.0,,39.0,91.5,54,,BURBANK CALIF,,,skip,False,False
SAN BERNARDIWO CALIF,1,57,16.0,8.0,350.0,233.0,16.0,,1.0,2.0,39.0,464.0,,6.0,69.0,87.9,54,,San Bernardino,202.0,95.0,high_confidence,False,False
HONOLULU HAWAII,,56,23.0,4.0,48.0,18.0,4.0,,,,,1.0,,3.0,46.0,86.3,54,,Honolulu,209.0,100.0,exact,False,False
HONOLULU HAWAII,,57,26.0,2.0,52.0,17.0,3.0,,,,1.0,2.0,24.0,28.0,33.0,88.5,54,,Honolulu,209.0,100.0,exact,False,False
HONOLULU HAWAII,,56,49.0,2.0,52.0,18.0,4.0,,,,1.0,,24.0,,42.0,92.3,54,,Honolulu,209.0,100.0,exact,False,False
LAS VEGAS NEVADA,,,1.0,15.0,3800.0,436.0,18.0,,,3.0,3.0,,,30.0,642.0,92.5,54,,Las Vegas,211.0,89.7,high_confidence,False,False
PORTLAWNO OREGON,,53,16.0,,,1.0,,,,,,,,,,80.0,54,,Portland,212.0,78.6,low_confidence,False,False
PORTLAWNO OREGON,,54,,,18.0,14.0,,1.0,1.0,,,,1.0,1.0,42.0,94.5,54,,Portland,212.0,78.6,low_confidence,False,False
PORTLAWNO OREGON,,55,26.0,1.0,,3.0,,,1.0,,,,,,,95.6,54,,Portland,212.0,78.6,low_confidence,False,False
PORTLAWNO OREGON,,56,24.0,2.0,,26.0,2.0,,,10.0,,,,3.0,54.0,94.1,54,,Portland,212.0,78.6,low_confidence,False,False
PORTLAWNO OREGON,,57,21.0,4.0,,14.0,,6.0,8.0,,,,,20.0,33.0,88.6,54,,Portland,212.0,78.6,low_confidence,False,False
PORTLAWNO OREGON,,53 57,175.0,,138.0,13.0,,,1.0,,,,11.0,16.0,35.0,92.3,54,,Portland,212.0,78.6,low_confidence,True,False
SEATTLE ASH,4,57,24.0,2.0,79.0,14.0,,,4.0,,9.0,12.0,16.0,19.0,30.0,90.8,54,,Seattle,218.0,95.7,high_confidence,False,False
