Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
LAKEWORTH TEXAS,1,55,25.0,,134.0,72.0,28.0,46.0,59.0,66.0,72.0,76.0,87.0,,125.0,92.3,25,,Lakeworth Village,175,72.2,low_confidence,False,False
LAKEWORTH TEXAS,1,53 55,56.0,,366.0,94.0,41.0,,62.0,69.0,75.0,88.0,114.0,130.0,175.0,93.2,25,,Lakeworth Village,175,72.2,low_confidence,True,False
HOUSTON TEXAS,1,53,11.0,53.0,1150.0,342.0,54.0,125.0,175.0,207.0,244.0,288.0,371.0,401.0,658.0,93.8,25,,Houston,177,96.2,high_confidence,False,False
HOUSTON TEXAS,1,54,56.0,,619.0,177.0,70.0,83.0,101.0,125.0,158.0,179.0,196.0,266.0,323.0,94.6,25,,Houston,177,96.2,high_confidence,False,False
HOUSTON TEXAS,1,55,30.0,26.0,573.0,174.0,76.0,95.0,112.0,133.0,155.0,175.0,194.0,226.0,288.0,94.9,25,,Houston,177,96.2,high_confidence,False,False
HOUSTON TEXAS,1,53,97.0,,1150.0,195.0,72.0,90.0,109.0,140.0,165.0,,205.0,268.0,350.0,92.4,25,,Houston,177,96.2,high_confidence,False,False
BELLAIRE TEXAS,1,53,2.0,62.0,317.0,189.0,,,64.0,64.0,64.0,64.0,64.0,340.0,340.0,94.7,25,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,54,22.0,56.0,311.0,138.0,70.0,90.0,102.0,112.0,125.0,,148.0,186.0,207.0,94.7,25,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,55,17.0,44.0,216.0,114.0,64.0,68.0,76.0,106.0,125.0,130.0,139.0,148.0,162.0,94.4,25,,Bellaire,179,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,,41.0,44.0,317.0,130.0,64.0,74.0,93.0,106.0,125.0,135.0,145.0,168.0,207.0,93.4,25,,Bellaire,179,92.3,high_confidence,False,False
DENVER COL,1,54,49.0,65.0,440.0,170.0,83.0,103.0,125.0,139.0,159.0,179.0,196.0,219.0,259.0,88.9,25,,Denver,182,95.2,high_confidence,False,False
SALT LAKE CITY UTAH,2,53,2.0,158.0,270.0,214.0,,,175.0,175.0,175.0,175.0,175.0,288.0,288.0,93.5,25,,Salt Lake City,185,100.0,exact,False,False
SALT LAKE CITY UTAH,2,54,29.0,,932.0,261.0,90.0,,142.0,162.0,181.0,194.0,244.0,371.0,608.0,91.9,25,,Salt Lake City,185,100.0,exact,False,False
SALT LAKE CITY UTAH,2,55,22.0,103.0,929.0,300.0,116.0,130.0,143.0,175.0,207.0,,314.0,404.0,717.0,93.7,25,,Salt Lake City,185,100.0,exact,False,False
SALT LAKE CITY UTAH,2,53 55,53.0,70.0,932.0,275.0,101.0,130.0,143.0,162.0,189.0,244.0,298.0,360.0,658.0,90.7,25,,Salt Lake City,185,100.0,exact,True,False
ANCHORAGE ALASKA,1,53,10.0,,670.0,3886.0,207.0,305.0,323.0,340.0,371.0,401.0,437.0,473.0,558.0,92.2,25,,Anchorage,187,100.0,exact,False,False
ANCHORAGE ALASKA,1,54,48.0,40.0,1000.0,253.0,114.0,131.0,152.0,171.0,189.0,207.0,244.0,288.0,,93.9,25,,Anchorage,187,100.0,exact,False,False
ANCHORAGE ALASKA,1,55,25.0,39.0,466.0,193.0,90.0,116.0,140.0,153.0,166.0,175.0,199.0,244.0,3681.0,92.3,25,,Anchorage,187,100.0,exact,False,False
ANCHORAGE ALASKA,1,53 55,83.0,39.0,1000.0,251.0,110.0,132.0,154.0,171.0,191.0,213.0,277.0,350.0,459.0,93.9,25,,Anchorage,187,100.0,exact,True,False
LOS ANGELES CALIF,,54,20.0,161.0,1433.0,531.0,226.0,288.0,401.0,449.0,487.0,516.0,544.0,717.0,916.0,92.1,25,,Los Angeles,195,100.0,exact,False,False
PASADENA CALIF,1,,,361.0,1730.0,861.0,371.0,371.0,401.0,473.0,658.0,658.0,916.0,1642.0,,94.2,25,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,1,54,25.0,210.0,1429.0,575.0,314.0,353.0,389.0,437.0,516.0,558.0,633.0,717.0,,91.3,25,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,1,55,23.0,150.0,1177.0,358.0,166.0,216.0,235.0,266.0,340.0,401.0,422.0,442.0,473.0,93.0,25,,Pasadena,199,100.0,exact,False,False
PASADENA CALIF,1,53,55.0,,1730.0,21.0,219.0,266.0,347.0,381.0,423.0,459.0,541.0,638.0,,90.7,25,,Pasadena,199,100.0,exact,False,False
BERKELEY CALIF,,54 55,60.0,41.0,1030.0,242.0,76.0,112.0,130.0,143.0,163.0,199.0,244.0,340.0,475.0,94.4,25,,Berkeley,191,100.0,exact,True,False
SAN JOSE CALIF,1,54 55,50.0,32.0,849.0,165.0,64.0,83.0,110.0,128.0,145.0,160.0,175.0,219.0,340.0,90.5,25,,San Jose,206,100.0,exact,True,False
SAN LEANDRO CALIF,1,55,11.0,94.0,206.0,149.0,106.0,416.0,,133.0,148.0,162.0,175.0,186.0,196.0,92.6,25,,San Leandro,207,100.0,exact,False,False
PORTLAND OREGON,1,53,16.0,38.0,1020.0,401.0,54.0,125.0,244.0,340.0,381.0,425.0,449.0,658.0,717.0,94.7,25,,Portland,212,93.3,high_confidence,False,False
PORTLAND OREGON,1,54,36.0,65.0,1132.0,336.0,116.0,140.0,168.0,196.0,229.0,273.0,340.0,455.0,776.0,94.7,25,,Portland,212,93.3,high_confidence,False,False
PORTLAND OREGON,1,55,13.0,74.0,433.0,208.0,76.0,90.0,1486.0,,199.0,207.0,266.0,268.0,340.0,92.3,25,,Portland,212,93.3,high_confidence,False,False
PORTLAND OREGON,1,53 55,65.0,38.0,,3236.0,85.0,134.0,175.0,202.0,244.0,298.0,386.0,446.0,737.0,91.1,25,,Portland,212,93.3,high_confidence,True,False
PORTLAND OREGON,2,54,30.0,82.0,,3329.0,98.0,140.0,191.0,216.0,244.0,286.0,360.0,437.0,,93.1,25,,Portland,213,93.3,high_confidence,False,False
PORTLAND OREGON,2,55,16.0,72.0,,1721.0,90.0,106.0,119.0,125.0,140.0,186.0,196.0,226.0,244.0,91.1,25,,Portland,213,93.3,high_confidence,False,False
PORTLAND OREGON,2,54 55,46.0,,966.0,274.0,95.0,119.0,140.0,,207.0,236.0,288.0,381.0,473.0,92.9,25,,Portland,213,93.3,high_confidence,True,False
PORTLAND OREGON,3,53,1.0,40.0,1040.0,40.0,,,,,81.0,,81.0,1081.0,,90.7,25,,Portland,214,93.3,high_confidence,False,False
PORTLAND OREGON,3,54,6.0,10.0,146.0,66.0,10.0,10.0,17.0,17.0,26.0,76.0,76.0,137.0,137.0,93.5,25,,Portland,214,93.3,high_confidence,False,False
PORTLAND OREGON,3,53 54,7.0,10.0,1040.0,205.0,10.0,10.0,17.0,28.0,76.0,76.0,137.0,148.0,148.0,91.8,25,,Portland,214,93.3,high_confidence,True,False
PORTLAND OREGON,4,54,10.0,,,,268.0,401.0,473.0,,506.0,937.0,,223.0,348.0,90.5,25,,Portland,215,93.3,high_confidence,False,False
PORTLAND OREGON,5,54,10.0,253.0,1026.0,559.0,9.0,273.0,,340.0,401.0,688.0,776.0,916.0,999.0,89.9,25,,Portland,216,93.3,high_confidence,False,False
PORTLAND OREGON,,53,17.0,38.0,1040.0,439.0,54.0,125.0,,360.0,401.0,425.0,473.0,717.0,7176.0,92.5,25,,Portland,212,88.9,high_confidence,False,False
PORTLAND OREGON,,54,92.0,10.0,2356.0,458.0,90.0,139.0,189.0,228.0,266.0,330.0,422.0,737.0,,92.9,25,,Portland,212,88.9,high_confidence,False,False
PORTLAND OREGON,,,29.0,72.0,434.0,188.0,81.0,106.0,125.0,142.0,164.0,193.0,207.0,266.0,323.0,90.2,25,,Portland,212,88.9,high_confidence,False,False
PORTLAND OREGON,,53 55,138.0,10.0,2356.0,399.0,84.0,130.0,168.0,205.0,248.0,305.0,394.0,473.0,971.0,93.5,25,,Portland,212,88.9,high_confidence,True,False
