Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
MULTNOMAH CNTY ORE,,53 56,723.0,,748.0,69.0,26.0,35.0,42.0,49.0,55.0,63.0,75.0,94.0,119.0,91.6,11,,Multnomah County,229,94.7,high_confidence,True,False
LITCHFIELD COUNTY,,,38.0,,1387.0,,24.0,26.0,,55.0,,,,,,80.8,12,,Litchfield County,230,100.0,exact,False,False
LITCHFIELD COUNTY,1,54,,9.0,,,,,,,,,,,,94.0,12,,Litchfield County,230,100.0,exact,False,False
LITCHFIELD COUNTY,1,56,28.0,9.0,208.0,46.0,21.0,24.0,29.0,34.0,39.0,42.0,45.0,47.0,,92.5,12,,Litchfield County,230,100.0,exact,False,False
LITCHFIELD COUNTY,1,54 56,71.0,8.0,208.0,43.0,21.0,24.0,29.0,33.0,38.0,41.0,45.0,51.0,63.0,92.6,12,,Litchfield County,230,100.0,exact,True,False
ACADIA NATNL PARK ME,1,57,18.0,20.0,102.0,38.0,26.0,28.0,29.0,32.0,36.0,39.0,42.0,45.0,,92.6,12,,Acadia National Park,231,93.0,high_confidence,False,False
MT MANSFIELD FRST VT,1,57,7.0,15.0,62.0,32.0,15.0,15.0,,25.0,32.0,32.0,34.0,47.0,47.0,86.9,12,,Mt. Mansfield,232,85.7,high_confidence,False,False
WORCESTER COUNTY MOD,1,57,24.0,37.0,94.0,60.0,40.0,49.0,52.0,56.0,59.0,62.0,68.0,73.0,89.0,93.4,12,,Worcester County,233,97.4,high_confidence,False,False
CAPE HATTERAS NC,1,57,7.0,18.0,74.0,43.0,8.0,18.0,21.0,29.0,55.0,55.0,60.0,65.0,65.0,92.0,12,,Cape Hatteras,234,97.0,high_confidence,False,False
SHENANDOAH PARK VA,1,57,25.0,14.0,56.0,32.0,20.0,21.0,26.0,27.0,32.0,35.0,38.0,40.0,,95.1,12,,Shenandoah National Park,235,80.0,low_confidence,False,False
HOLLY RIVER PK W VA,,57,25.0,13.0,76.0,34.0,18.0,20.0,26.0,27.0,28.0,34.0,42.0,47.0,60.0,93.5,12,,Holly River State Park,236,82.6,low_confidence,False,False
GULF SHORES PARK ALA,1,57,13.0,15.0,71.0,35.0,,,27.0,29.0,34.0,37.0,40.0,47.0,55.0,93.8,12,,Gulf Shores State Park,237,87.0,high_confidence,False,False
FLORIDA KEYS FLORIDA,1,57,14.0,10.0,47.0,26.0,10.0,13.0,18.0,,23.0,25.0,29.0,40.0,45.0,93.5,12,,Florida Keys,238,88.9,high_confidence,False,False
OATLAND ISLAND GA,1,57,16.0,22.0,130.0,46.0,29.0,32.0,36.0,38.0,42.0,45.0,47.0,52.0,55.0,91.5,12,,Oatland Island,239,100.0,exact,False,False
JACKSON COUNTY MISS,1,57,20.0,16.0,223.0,43.0,18.0,25.0,26.0,28.0,29.0,34.0,42.0,47.0,65.0,92.9,12,,Jackson County,240,100.0,exact,False,False
FT DONELSON TENN,1,57,17.0,22.0,79.0,44.0,29.0,32.0,36.0,39.0,42.0,45.0,59.0,,65.0,93.2,12,,Ft. Donelson,241,100.0,exact,False,False
SANGAMON COUNTY PULL,1,57,16.0,34.0,122.0,66.0,37.0,40.0,56.0,58.0,61.0,64.0,65.0,89.0,105.0,91.8,12,,Sangamon County,242,92.3,high_confidence,False,False
HYRON COUNTY MICH,1,57,34.0,5.0,132.0,42.0,11.0,18.0,24.0,32.0,36.0,40.0,47.0,62.0,83.0,93.3,12,,Huron County,243,94.1,high_confidence,False,False
PERRY'S VICTORY,1,57,8.0,23.0,90.0,51.0,25.0,34.0,34.0,42.0,45.0,47.0,55.0,55.0,89.0,90.3,12,,Perry's Victory,244,100.0,exact,False,False
ELLIS COUNTY KANSAS,1,57,11.0,18.0,103.0,45.0,18.0,,25.0,27.0,37.0,40.0,55.0,65.0,,92.4,12,,Ellis County,246,94.4,high_confidence,False,False
COOK COUNTY MINN,1,57,18.0,17.0,202.0,67.0,19.0,21.0,23.0,32.0,42.0,47.0,97.0,105.0,145.0,92.2,12,,Cook County,245,100.0,exact,False,False
SHANNON COUNTY MO,1,57,18.0,13.0,75.0,35.0,21.0,24.0,25.0,28.0,31.0,34.0,44.0,47.0,60.0,93.9,12,,Shannon County,247,100.0,exact,False,False
THOMAS CO NEBR,,57,12.0,12.0,96.0,33.0,12.0,13.0,15.0,17.0,18.0,21.0,23.0,55.0,97.0,89.1,12,,Thomas County,248,87.5,high_confidence,False,False
WARD COUNTY N OD,1,57,153.0,12.0,460.0,52.0,12.0,13.0,15.0,16.0,17.0,18.0,21.0,25.0,40.0,86.9,12,,Ward County,249,96.8,high_confidence,False,False
BLACK HILLS FRST,1,57,,11.0,28.0,17.0,11.0,11.0,15.0,15.0,17.0,17.0,18.0,18.0,29.0,94.4,12,,Black Hills,250,83.9,low_confidence,False,False
YELLOWSTONE PARK WYO,1,57,5.0,4.0,15.0,,,,,,,,,,15.0,89.4,12,,Yellowstone National Park,252,81.6,low_confidence,False,False
PT WORONZOF ALASKA,1,55,11.0,17.0,295.0,90.0,17.0,18.0,29.0,40.0,76.0,89.0,114.0,123.0,171.0,94.1,12,,Pt. Woronzof,258,100.0,exact,False,False
PT WORONZOF ALASKA,1,56,46.0,5.0,133.0,26.0,,11.0,13.0,15.0,17.0,22.0,24.0,29.0,,93.5,12,,Pt. Woronzof,258,100.0,exact,False,False
PT WORONZOF ALASKA,1,57,6.0,13.0,39.0,22.0,13.0,13.0,17.0,17.0,18.0,,21.0,29.0,29.0,91.0,12,,Pt. Woronzof,258,100.0,exact,False,False
PT WORONZOF ALASKA,1,55 57,63.0,5.0,295.0,37.0,,12.0,15.0,17.0,20.0,24.0,28.0,47.0,89.0,92.8,12,,Pt. Woronzof,258,100.0,exact,True,False
GRAND CANYON ARIZ,1,57,26.0,3.0,61.0,16.0,,,,10.0,13.0,17.0,18.0,21.0,29.0,93.5,12,,Grand Canyon National Park,255,70.8,low_confidence,False,False
WAILMANOLO HAWATI,1,57,23.0,23.0,85.0,41.0,25.0,28.0,30.0,33.0,36.0,37.0,39.0,47.0,80.0,89.9,12,,Waimanalo,259,84.8,low_confidence,False,False
WAILMANOLO HAWATI,,54,,3.0,460.0,40.0,13.0,18.0,23.0,27.0,33.0,38.0,45.0,54.0,72.0,93.3,12,,Waimanalo,259,84.8,low_confidence,False,False
