Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
EAST CHICAGO INO,3,57,,63.0,442.0,216.0,123.0,145.0,158.0,179.0,194.0,215.0,236.0,278.0,327.0,90.3,5,,East Chicago,109.0,98.4,high_confidence,False,False
EAST CHICAGO INO,3,55 57,,63.0,442.0,225.0,102.0,134.0,171.0,189.0,210.0,232.0,271.0,327.0,375.0,92.1,5,,East Chicago,109.0,98.4,high_confidence,True,False
EAST CHICAGO INO,4,55,16.0,76.0,410.0,203.0,89.0,117.0,,179.0,194.0,219.0,257.0,278.0,311.0,93.1,5,,East Chicago,110.0,98.4,high_confidence,False,False
EAST CHICAGO INO,4,56,19.0,97.0,395.0,209.0,100.0,114.0,134.0,154.0,171.0,201.0,236.0,327.0,,92.6,5,,East Chicago,110.0,98.4,high_confidence,False,False
EAST CHICAGO INO,4,57,20.0,55.0,345.0,187.0,65.0,105.0,145.0,177.0,189.0,201.0,224.0,257.0,303.0,93.9,5,,East Chicago,110.0,98.4,high_confidence,False,False
EAST CHICAGO INO,4,55 57,57.0,35.0,410.0,199.0,93.0,111.0,134.0,171.0,189.0,206.0,236.0,292.0,327.0,91.6,5,,East Chicago,110.0,98.4,high_confidence,True,False
EAST CHICAGO INO,,55,80.0,69.0,852.0,256.0,114.0,145.0,168.0,201.0,229.0,259.0,299.0,350.0,419.0,93.9,5,,East Chicago,107.0,93.8,high_confidence,False,False
EAST CHICAGO INO,,56,6.0,79.0,720.0,269.0,111.0,145.0,175.0,208.0,257.0,303.0,349.0,392.0,439.0,89.9,5,,East Chicago,107.0,93.8,high_confidence,False,False
EAST CHICAGO INO,,57,80.0,,978.0,233.0,105.0,141.0,171.0,189.0,,236.0,267.0,300.0,366.0,94.9,5,,East Chicago,107.0,93.8,high_confidence,False,False
EAST CHICAGO INO,,57,228.0,55.0,978.0,252.0,110.0,144.0,171.0,197.0,,260.0,299.0,346.0,,88.8,5,,East Chicago,107.0,93.8,high_confidence,False,False
EVANSVILLE IND,1,57,25.0,13.0,170.0,97.0,65.0,69.0,76.0,89.0,97.0,102.0,125.0,130.0,141.0,91.1,5,,Evansville,111.0,100.0,exact,False,False
FORT WAYNE IND,1,57,26.0,70.0,304.0,138.0,80.0,94.0,105.0,116.0,126.0,136.0,145.0,161.0,219.0,93.1,5,,Ft. Wayne,112.0,100.0,exact,False,False
INO,1,57,26.0,87.0,260.0,149.0,109.0,116.0,126.0,132.0,142.0,155.0,166.0,183.0,195.0,90.0,5,,Lincoln,156.0,60.0,low_confidence,False,False
DETROIT MICH,1,53,33.0,137.0,716.0,344.0,154.0,186.0,219.0,290.0,342.0,385.0,453.0,487.0,533.0,93.9,5,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,,54,19.0,173.0,743.0,334.0,186.0,201.0,264.0,288.0,307.0,317.0,356.0,408.0,453.0,94.7,5,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,1,53 54,,137.0,743.0,340.0,171.0,190.0,247.0,289.0,316.0,356.0,408.0,476.0,533.0,93.7,5,,Detroit,115.0,100.0,exact,True,False
DETROIT MICH,2,56,30.0,89.0,344.0,169.0,110.0,123.0,136.0,148.0,155.0,163.0,171.0,215.0,236.0,90.8,5,,Detroit,116.0,100.0,exact,False,False
DETROIT MICH,3,56,33.0,23.0,257.0,106.0,40.0,52.0,58.0,76.0,97.0,105.0,123.0,158.0,219.0,94.2,5,,Detroit,117.0,100.0,exact,False,False
DETROIT MICH,4,57,23.0,48.0,303.0,148.0,89.0,105.0,112.0,119.0,138.0,154.0,171.0,201.0,236.0,93.4,5,,Detroit,118.0,100.0,exact,False,False
DETROIT MICH,,53,33.0,137.0,716.0,344.0,154.0,186.0,219.0,290.0,342.0,385.0,453.0,487.0,533.0,94.4,5,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,,54,19.0,173.0,743.0,334.0,186.0,201.0,264.0,288.0,307.0,317.0,356.0,408.0,453.0,95.2,5,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,,56,63.0,23.0,344.0,136.0,50.0,76.0,98.0,113.0,134.0,151.0,162.0,201.0,228.0,94.2,5,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,,57,23.0,,,,89.0,105.0,,119.0,138.0,154.0,171.0,201.0,236.0,92.3,5,,Detroit,115.0,100.0,exact,False,False
DETROIT MICH,,53 57,136.0,23.0,743.0,215.0,76.0,107.0,,152.0,170.0,206.0,248.0,314.0,430.0,93.1,5,,Detroit,115.0,100.0,exact,True,False
GRAND RAPIDS MICH,1,57,18.0,86.0,355.0,154.0,85.0,93.0,97.0,105.0,117.0,145.0,171.0,219.0,278.0,88.4,5,,Grand Rapids,121.0,100.0,exact,False,False
KALAMAZOO MICH,1,57,25.0,37.0,181.0,83.0,44.0,47.0,55.0,62.0,76.0,89.0,99.0,105.0,158.0,91.3,5,,Kalamazoo,123.0,100.0,exact,False,False
LANSING MICH,1,57,26.0,34.0,152.0,91.0,52.0,60.0,72.0,79.0,86.0,105.0,110.0,118.0,123.0,91.5,5,,Lansing,124.0,100.0,exact,False,False
FLINT MICH,1,57,26.0,70.0,235.0,134.0,85.0,97.0,110.0,115.0,123.0,136.0,145.0,171.0,,93.0,5,,Flint,120.0,100.0,exact,False,False
CINCIENWATI OHIO,1,53,,109.0,444.0,217.0,117.0,129.0,134.0,145.0,171.0,201.0,236.0,327.0,,87.2,5,,Cincinnati,126.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,1,54,89.0,,656.0,1535.0,89.0,108.0,119.0,130.0,144.0,156.0,169.0,187.0,224.0,90.6,5,,Cincinnati,126.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,1,55,46.0,106.0,430.0,193.0,120.0,131.0,145.0,155.0,168.0,195.0,219.0,250.0,278.0,93.2,5,,Cincinnati,126.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,,56,44.0,71.0,,190.0,100.0,125.0,135.0,154.0,179.0,194.0,216.0,236.0,294.0,92.4,5,,Cincinnati,126.0,78.6,low_confidence,False,False
CINCIENWATI OHIO,1,57,26.0,72.0,237.0,134.0,85.0,94.0,110.0,119.0,134.0,148.0,155.0,165.0,171.0,93.1,5,,Cincinnati,126.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,1,53 57,223.0,,656.0,172.0,98.0,115.0,127.0,140.0,153.0,168.0,187.0,215.0,270.0,94.5,5,,Cincinnati,126.0,82.5,low_confidence,True,False
CINCIENWATI OHIO,2,53,4.0,32.0,328.0,149.0,,34.0,34.0,123.0,123.0,123.0,145.0,145.0,,95.6,5,,Cincinnati,127.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,2,54,59.0,39.0,534.0,120.0,60.0,73.0,80.0,87.0,102.0,115.0,,154.0,191.0,92.0,5,,Cincinnati,127.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,2,55,5.0,94.0,196.0,151.0,105.0,105.0,,123.0,171.0,171.0,186.0,186.0,201.0,92.0,5,,Cincinnati,127.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,2,53 55,66.0,32.0,534.0,124.0,60.0,74.0,81.0,89.0,107.0,,140.0,160.0,195.0,92.3,5,,Cincinnati,127.0,82.5,low_confidence,True,False
CINCIENWATI OHIO,3,53,3.0,80.0,249.0,139.0,,83.0,83.0,83.0,89.0,89.0,89.0,89.0,278.0,92.1,5,,Cincinnati,128.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,3,54,70.0,32.0,364.0,97.0,55.0,,69.0,77.0,86.0,96.0,105.0,,152.0,92.1,5,,Cincinnati,128.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,3,55,,26.0,175.0,101.0,29.0,51.0,76.0,93.0,97.0,101.0,105.0,162.0,171.0,89.0,5,,Cincinnati,128.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,3,53 55,85.0,26.0,364.0,99.0,52.0,61.0,721.0,,89.0,97.0,107.0,127.0,,93.7,5,,Cincinnati,128.0,82.5,low_confidence,True,False
CINCIENWATI OHIO,4,54,42.0,17.0,570.0,176.0,76.0,96.0,111.0,134.0,154.0,1721.0,,230.0,327.0,91.8,5,,Cincinnati,129.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,4,55,10.0,,296.0,134.0,55.0,76.0,83.0,89.0,97.0,105.0,171.0,201.0,236.0,92.3,5,,Cincinnati,129.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,4,54,,17.0,570.0,168.0,71.0,91.0,101.0,123.0,149.0,167.0,195.0,226.0,311.0,94.6,5,,Cincinnati,129.0,82.5,low_confidence,False,False
CINCIENWATI OHIO,,53,25.0,32.0,444.0,196.0,89.0,114.0,127.0,136.0,158.0,186.0,236.0,327.0,335.0,93.0,5,,Cincinnati,126.0,78.6,low_confidence,False,False
CINCIENWATI OHIO,,54,260.0,17.0,656.0,135.0,62.0,77.0,90.0,103.0,117.0,134.0,153.0,175.0,220.0,94.2,5,,Cincinnati,126.0,78.6,low_confidence,False,False
CINCIENWATI OHIO,,55,73.0,26.0,430.0,167.0,83.0,105.0,123.0,142.0,157.0,169.0,191.0,221.0,,93.5,5,,Cincinnati,126.0,78.6,low_confidence,False,False
CINCIENWATI OHIO,,56,44.0,71.0,507.0,190.0,100.0,125.0,135.0,154.0,179.0,194.0,216.0,236.0,,93.2,5,,Cincinnati,126.0,78.6,low_confidence,False,False
CINCIENWATI OHIO,,57,26.0,72.0,237.0,134.0,85.0,94.0,110.0,119.0,134.0,148.0,155.0,165.0,171.0,92.8,5,,Cincinnati,126.0,78.6,low_confidence,False,False
CINCIENWATI OHIO,,53 57,426.0,17.0,656.0,149.0,69.0,86.0,102.0,117.0,133.0,150.0,168.0,195.0,,92.0,5,,Cincinnati,126.0,78.6,low_confidence,True,False
YOUNGSTOWN OHIO,1,56,20.0,,651.0,233.0,105.0,112.0,119.0,134.0,181.0,201.0,303.0,385.0,430.0,91.0,5,,Youngstown,137.0,88.9,high_confidence,False,False
YOUNGSTOWN OHIO,1,57,26.0,63.0,406.0,180.0,76.0,94.0,123.0,132.0,145.0,191.0,213.0,,,90.5,5,,Youngstown,137.0,88.9,high_confidence,False,False
YOUNGSTOWN OHIO,1,56 57,490.0,65.0,651.0,,89.0,105.0,120.0,132.0,171.0,196.0,236.0,303.0,,86.7,5,,Youngstown,137.0,88.9,high_confidence,True,False
CANTON OHIO,1,,26.0,70.0,304.0,182.0,110.0,119.0,134.0,145.0,171.0,208.0,222.0,250.0,278.0,93.6,5,,Canton,131.0,84.2,low_confidence,False,False
CLEVELAND OHIO,1,,26.0,87.0,,1385.0,111.0,123.0,145.0,152.0,177.0,195.0,213.0,250.0,278.0,89.0,5,,Cleveland,132.0,88.0,high_confidence,False,False
COLUMBUS OHIO,1,57,2.0,77.0,310.0,186.0,123.0,136.0,152.0,171.0,186.0,196.0,215.0,236.0,,89.2,5,,Columbus,133.0,87.0,high_confidence,False,False
TOLEDO OHIO,1,,26.0,,311.0,124.0,65.0,71.0,80.0,,105.0,134.0,150.0,166.0,201.0,94.1,5,,Toledo,136.0,84.2,low_confidence,False,False
LORAIN OHIO,1,57,26.0,,398.0,156.0,72.0,83.0,109.0,116.0,127.0,141.0,158.0,236.0,,92.9,5,,Lorain,135.0,84.2,low_confidence,False,False
MILWAUKEE WIL SS,1,,25.0,64.0,367.0,162.0,89.0,105.0,116.0,123.0,140.0,154.0,166.0,219.0,278.0,84.7,5,,Milwaukee,138.0,86.7,high_confidence,False,False
RACINE WIS,1,57,23.0,56.0,273.0,143.0,62.0,89.0,111.0,123.0,140.0,154.0,171.0,186.0,250.0,91.9,5,,Racine,139.0,95.2,high_confidence,False,False
DES MOINES 1OWA,1,57,26.0,,458.0,176.0,94.0,105.0,123.0,150.0,166.0,181.0,,210.0,227.0,90.5,6,,Des Moines,141.0,85.7,high_confidence,False,False
KANSAS CITY KANSAS,1,55,24.0,100.0,470.0,222.0,130.0,176.0,186.0,201.0,213.0,,250.0,278.0,315.0,91.4,6,,Kansas City,142.0,98.8,high_confidence,False,False
KANSAS CITY KANSAS,1,57,8.0,93.0,299.0,157.0,105.0,123.0,123.0,130.0,138.0,145.0,171.0,171.0,201.0,92.1,6,,Kansas City,142.0,98.8,high_confidence,False,False
KANSAS CITY KANSAS,1,55 57,32.0,93.0,470.0,206.0,123.0,134.0,171.0,184.0,197.0,215.0,230.0,278.0,307.0,93.3,6,,Kansas City,142.0,98.8,high_confidence,True,False
KANSAS CITY KANSAS,2,56,25.0,30.0,463.0,115.0,51.0,58.0,65.0,76.0,89.0,94.0,102.0,145.0,278.0,93.2,6,,Kansas City,143.0,98.8,high_confidence,False,False
KANSAS CITY KANSAS,,55,24.0,100.0,470.0,222.0,130.0,176.0,186.0,201.0,213.0,224.0,250.0,278.0,315.0,93.9,6,,Kansas City,142.0,94.1,high_confidence,False,False
KANSAS CITY KANSAS,,56,25.0,30.0,463.0,115.0,51.0,58.0,65.0,76.0,89.0,94.0,102.0,145.0,278.0,90.9,6,,Kansas City,142.0,94.1,high_confidence,False,False
KANSAS CITY KANSAS,,57,8.0,93.0,299.0,157.0,105.0,123.0,123.0,130.0,138.0,145.0,,171.0,201.0,93.4,6,,Kansas City,142.0,94.1,high_confidence,False,False
KANSAS CITY KANSAS,,55 57,57.0,30.0,470.0,166.0,60.0,80.0,97.0,126.0,145.0,180.0,207.0,247.0,298.0,92.9,6,,Kansas City,142.0,94.1,high_confidence,True,False
WICHITA KANSAS,1,57,26.0,41.0,332.0,103.0,85.0,,72.0,80.0,94.0,109.0,116.0,130.0,145.0,94.0,6,,Wichita,145.0,92.3,high_confidence,False,False
MINNEAPOLIS MINN,1,53,9.0,77.0,282.0,160.0,83.0,,114.0,123.0,145.0,145.0,186.0,201.0,278.0,91.9,6,,Minneapolis,147.0,100.0,exact,False,False
MINNEAPOLIS MINN,1,54,48.0,45.0,272.0,110.0,58.0,72.0,83.0,94.0,107.0,117.0,129.0,140.0,161.0,92.6,6,,Minneapolis,147.0,100.0,exact,False,False
MINNEAPOLIS MINN,1,55,95.0,41.0,292.0,124.0,68.0,83.0,96.0,105.0,115.0,,140.0,158.0,191.0,87.8,6,,Minneapolis,147.0,100.0,exact,False,False
MINNEAPOLIS MINN,1,54,46.0,46.0,223.0,107.0,63.0,71.0,90.0,96.0,102.0,111.0,,136.0,162.0,94.7,6,,Minneapolis,147.0,100.0,exact,False,False
MINNEAPOLIS MINN,1,57,27.0,42.0,722.0,147.0,,76.0,89.0,99.0,114.0,129.0,145.0,181.0,201.0,93.4,6,,Minneapolis,147.0,100.0,exact,False,False
MINNEAPOLIS MINN,1,53 57,225.0,41.0,722.0,122.0,63.0,77.0,91.0,100.0,110.0,120.0,135.0,153.0,188.0,90.4,6,,Minneapolis,147.0,100.0,exact,True,False
DULUTH MINN,1,57,25.0,25.0,401.0,126.0,55.0,71.0,,86.0,114.0,127.0,141.0,158.0,219.0,93.3,6,,Duluth,146.0,100.0,exact,False,False
KANSAS CITY MO,1,53,6.0,27.0,61.0,49.0,29.0,29.0,49.0,49.0,51.0,53.0,53.0,55.0,55.0,91.0,6,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,1,54,3.0,48.0,90.0,72.0,,55.0,55.0,55.0,89.0,89.0,89.0,89.0,105.0,93.4,6,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,1,53,9.0,27.0,90.0,56.0,29.0,49.0,50.0,52.0,53.0,53.0,55.0,65.0,89.0,90.3,6,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,2,54,17.0,57.0,237.0,145.0,94.0,100.0,110.0,119.0,152.0,158.0,171.0,191.0,201.0,92.2,6,,Kansas City,151.0,100.0,exact,False,False
KANSAS CITY MO,2,55,31.0,44.0,528.0,217.0,,127.0,141.0,162.0,207.0,224.0,247.0,278.0,327.0,93.7,6,,Kansas City,151.0,100.0,exact,False,False
KANSAS CITY MO,2,54,33.0,107.0,541.0,258.0,123.0,165.0,186.0,207.0,230.0,264.0,327.0,371.0,426.0,94.3,6,,Kansas City,151.0,100.0,exact,False,False
KANSAS CITY MO,2,57,26.0,70.0,436.0,173.0,105.0,127.0,138.0,145.0,171.0,182.0,190.0,201.0,236.0,93.1,6,,Kansas City,151.0,100.0,exact,False,False
KANSAS CITY MO,2,54 57,107.0,44.0,,208.0,180.0,,145.0,165.0,185.0,203.0,229.0,270.0,371.0,94.5,6,,Kansas City,151.0,100.0,exact,True,False
KANSAS CITY MO,3,53,4.0,48.0,73.0,66.0,,55.0,55.0,65.0,65.0,65.0,83.0,85.0,89.0,92.4,6,,Kansas City,152.0,100.0,exact,False,False
KANSAS CITY MO,3,54,19.0,52.0,188.0,99.0,65.0,69.0,74.0,89.0,95.0,99.0,105.0,138.0,158.0,94.9,6,,Kansas City,152.0,100.0,exact,False,False
KANSAS CITY MO,3,53 54,23.0,48.0,188.0,94.0,55.0,67.0,72.0,76.0,89.0,95.0,102.0,130.0,158.0,94.0,6,,Kansas City,152.0,100.0,exact,True,False
KANSAS CITY MO,4,55,33.0,12.0,374.0,110.0,41.0,47.0,55.0,71.0,85.0,105.0,145.0,165.0,201.0,94.1,6,,Kansas City,153.0,100.0,exact,False,False
KANSAS CITY MO,4,56,16.0,42.0,490.0,151.0,60.0,65.0,72.0,76.0,97.0,123.0,171.0,201.0,303.0,94.5,6,,Kansas City,153.0,100.0,exact,False,False
KANSAS CITY MO,,55 56,49.0,12.0,490.0,123.0,44.0,52.0,67.0,74.0,89.0,105.0,150.0,177.0,236.0,94.1,6,,Kansas City,150.0,100.0,exact,True,False
KANSAS CITY MO,,53,10.0,27.0,79.0,,,49.0,50.0,52.0,53.0,55.0,60.0,65.0,83.0,92.9,6,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,54,39.0,48.0,237.0,117.0,65.0,74.0,91.0,98.0,105.0,119.0,145.0,162.0,166.0,93.4,6,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,55,64.0,2.0,528.0,162.0,45.0,68.0,89.0,119.0,141.0,164.0,201.0,231.0,303.0,93.4,6,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,56,49.0,,,,72.0,110.0,150.0,176.0,201.0,224.0,278.0,342.0,412.0,91.4,6,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,57,26.0,70.0,436.0,173.0,105.0,127.0,138.0,145.0,171.0,182.0,190.0,201.0,236.0,93.2,6,,Kansas City,150.0,100.0,exact,False,False
KANSAS CITY MO,,53 57,,12.0,541.0,164.0,,74.0,97.0,119.0,145.0,169.0,193.0,227.0,309.0,94.2,6,,Kansas City,150.0,100.0,exact,True,False
ST. LOUIS,1,55,27.0,105.0,352.0,200.0,123.0,154.0,174.0,184.0,194.0,201.0,222.0,250.0,278.0,85.3,6,,St. Louis,154.0,100.0,exact,False,False
ST. LOUIS,1,56,43.0,118.0,800.0,250.0,145.0,178.0,191.0,207.0,236.0,251.0,267.0,286.0,327.0,91.9,6,,St. Louis,154.0,100.0,exact,False,False
ST. LOUIS,1,57,25.0,95.0,332.0,182.0,114.0,129.0,145.0,162.0,181.0,,210.0,227.0,264.0,94.9,6,,St. Louis,154.0,100.0,exact,False,False
ST. LOUIS,1,55 57,95.0,95.0,800.0,218.0,129.0,154.0,176.0,187.0,200.0,220.0,243.0,266.0,309.0,94.1,6,,St. Louis,154.0,100.0,exact,True,False
ST. LOUIS,2,55,25.0,99.0,375.0,,114.0,129.0,145.0,1721.0,,,226.0,236.0,268.0,94.2,6,,St. Louis,155.0,100.0,exact,False,False
ST. LOUIS,2,54,42.0,111.0,430.0,224.0,127.0,145.0,171.0,191.0,208.0,222.0,236.0,303.0,346.0,90.7,6,,St. Louis,155.0,100.0,exact,False,False
ST. LOUIS,2,55 56,67.0,99.0,430.0,212.0,123.0,138.0,160.0,184.0,205.0,,232.0,,319.0,93.1,6,,St. Louis,155.0,100.0,exact,True,False
ST. LOUIS,,55,,99.0,375.0,196.0,111.0,136.0,166.0,,194.0,207.0,,242.0,272.0,91.2,6,,St. Louis,154.0,100.0,exact,False,False
ST. LOUIS,,,65.0,,800.0,237.0,137.0,161.0,183.0,199.0,219.0,236.0,265.0,294.0,346.0,87.1,6,,St. Louis,154.0,100.0,exact,False,False
ST. LOUIS,,57,25.0,95.0,332.0,182.0,114.0,129.0,145.0,162.0,181.0,191.0,210.0,227.0,264.0,89.9,6,,St. Louis,154.0,100.0,exact,False,False
ST. LOUIS,,57,162.0,95.0,800.0,215.0,124.0,145.0,172.0,186.0,201.0,219.0,236.0,267.0,313.0,93.2,6,,St. Louis,154.0,100.0,exact,False,False
BRENTWOOD MO,1,55,15.0,46.0,203.0,115.0,65.0,71.0,97.0,105.0,114.0,119.0,134.0,145.0,201.0,90.9,6,,Brentwood,149.0,100.0,exact,False,False
BRENTWOOD MO,1,56,17.0,62.0,157.0,96.0,69.0,72.0,79.0,84.0,89.0,94.0,105.0,117.0,123.0,92.2,6,,Brentwood,149.0,100.0,exact,False,False
BRENTWOOD MO,1,55 56,32.0,46.0,203.0,105.0,65.0,72.0,81.0,89.0,99.0,108.0,115.0,130.0,158.0,92.1,6,,Brentwood,149.0,100.0,exact,True,False
BRECKENRIDGE MO,1,55,11.0,50.0,265.0,135.0,51.0,55.0,76.0,89.0,134.0,145.0,171.0,201.0,257.0,90.3,6,,Breckenridge,148.0,100.0,exact,False,False
BRECKENRIDGE MO,1,56,15.0,70.0,398.0,205.0,,117.0,145.0,181.0,201.0,219.0,250.0,264.0,327.0,94.3,6,,Breckenridge,148.0,100.0,exact,False,False
BRECKENRIDGE MO,1,56,26.0,50.0,398.0,175.0,71.0,,117.0,130.0,171.0,194.0,219.0,253.0,270.0,93.6,6,,Breckenridge,148.0,100.0,exact,False,False
OMAHA NEB,1,57,26.0,77.0,194.0,122.0,89.0,94.0,100.0,105.0,114.0,123.0,134.0,154.0,171.0,93.4,6,,Omaha,157.0,94.7,high_confidence,False,False
LENCOLN NEB,1,57,26.0,65.0,248.0,132.0,76.0,89.0,101.0,111.0,127.0,138.0,145.0,181.0,201.0,92.1,6,,Lincoln,156.0,87.0,high_confidence,False,False
BISMARCK ND,1,,24.0,,220.0,109.0,55.0,69.0,74.0,94.0,105.0,117.0,132.0,141.0,171.0,90.0,6,,Bismarck,158.0,95.7,high_confidence,False,False
S1O0UXX FALLS SO,1,57,26.0,51.0,169.0,87.0,53.0,58.0,69.0,76.0,82.0,87.0,94.0,111.0,123.0,87.1,6,,Sioux Falls,159.0,77.4,low_confidence,False,False
LITTLE ROCK ARK,1,57,26.0,34.0,170.0,83.0,42.0,47.0,60.0,63.0,76.0,86.0,97.0,123.0,134.0,92.1,6,,Little Rock,160.0,100.0,exact,False,False
NEW ORLEANS LA,,54,26.0,44.0,775.0,107.0,51.0,57.0,63.0,,80.0,87.0,92.0,100.0,105.0,91.4,6,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,1,55,19.0,38.0,159.0,91.0,60.0,68.0,73.0,79.0,84.0,86.0,105.0,117.0,145.0,94.3,6,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,1,54,45.0,38.0,775.0,100.0,55.0,61.0,69.0,76.0,82.0,87.0,96.0,105.0,145.0,92.9,6,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,2,54,29.0,16.0,155.0,57.0,27.0,32.0,36.0,40.0,47.0,55.0,68.0,76.0,105.0,92.7,6,,New Orleans,163.0,100.0,exact,False,False
NEW ORLEANS LA,2,55,44.0,,115.0,62.0,36.0,44.0,49.0,55.0,59.0,63.0,76.0,82.0,89.0,93.9,6,,New Orleans,163.0,100.0,exact,False,False
NEW ORLEANS LA,2,56,20.0,34.0,96.0,58.0,42.0,45.0,48.0,,54.0,58.0,65.0,72.0,83.0,94.6,6,,New Orleans,163.0,100.0,exact,False,False
NEW ORLEANS LA,2,54 56,93.0,16.0,155.0,59.0,33.0,39.0,45.0,50.0,56.0,62.0,69.0,79.0,89.0,92.1,6,,New Orleans,163.0,100.0,exact,True,False
NEW ORLEANS LA,3,55,31.0,49.0,167.0,97.0,65.0,76.0,81.0,86.0,93.0,,105.0,116.0,134.0,92.6,6,,New Orleans,164.0,100.0,exact,False,False
NEW ORLEANS LA,3,56,,62.0,249.0,128.0,65.0,76.0,89.0,105.0,130.0,145.0,158.0,171.0,201.0,94.0,6,,New Orleans,164.0,100.0,exact,False,False
NEW ORLEANS LA,3,57,26.0,52.0,239.0,108.0,62.0,76.0,84.0,89.0,97.0,105.0,114.0,134.0,171.0,94.7,6,,New Orleans,164.0,100.0,exact,False,False
NEW ORLEANS LA,3,55 57,78.0,49.0,249.0,109.0,63.0,77.0,83.0,90.0,98.0,107.0,120.0,139.0,167.0,93.6,6,,New Orleans,164.0,100.0,exact,True,False
NEW ORLEANS LA,,54,55.0,16.0,775.0,80.0,32.0,39.0,47.0,56.0,65.0,74.0,84.0,94.0,,92.0,6,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,55,94.0,26.0,167.0,79.0,42.0,53.0,60.0,69.0,78.0,83.0,89.0,101.0,119.0,93.0,6,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,,41.0,34.0,249.0,94.0,45.0,,57.0,65.0,76.0,89.0,114.0,145.0,,93.8,6,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,57,26.0,52.0,239.0,108.0,62.0,76.0,84.0,89.0,97.0,105.0,114.0,134.0,171.0,93.4,6,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,57,216.0,16.0,775.0,86.0,41.0,51.0,59.0,67.0,77.0,85.0,94.0,107.0,137.0,89.2,6,,New Orleans,162.0,100.0,exact,False,False
BATON ROUGE LA,1,57,24.0,,316.0,170.0,76.0,114.0,130.0,149.0,156.0,164.0,186.0,236.0,303.0,94.4,7,,Baton Rouge,161.0,100.0,exact,False,False
ALBUQUERQUE NM,1,57,22.0,114.0,375.0,201.0,123.0,145.0,161.0,171.0,183.0,195.0,213.0,257.0,327.0,94.2,7,,Albuquerque,166.0,96.6,high_confidence,False,False
TULSA OKLA,1,57,20.0,22.0,268.0,87.0,40.0,49.0,52.0,55.0,72.0,83.0,97.0,123.0,145.0,93.4,7,,Tulsa,168.0,100.0,exact,False,False
FT WORTH TEXAS,1,53,3.0,79.0,154.0,117.0,,89.0,89.0,89.0,123.0,123.0,123.0,123.0,171.0,92.8,7,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,54,40.0,35.0,2928.0,183.0,55.0,76.0,86.0,95.0,103.0,126.0,139.0,154.0,171.0,94.1,7,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,55,58.0,71.0,559.0,133.0,73.0,85.0,94.0,105.0,114.0,123.0,138.0,,189.0,90.1,7,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,56,46.0,55.0,1292.0,155.0,71.0,76.0,89.0,100.0,112.0,125.0,150.0,186.0,236.0,91.5,7,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,53 56,,35.0,2928.0,153.0,71.0,79.0,90.0,101.0,112.0,125.0,140.0,162.0,201.0,93.5,7,,Ft. Worth,174.0,85.7,high_confidence,True,False
LAKEWORTH TEXAS,1,53,1.0,98.0,98.0,98.0,,,,,105.0,105.0,105.0,105.0,105.0,94.1,7,,Lakeworth Village,175.0,72.2,low_confidence,False,False
