Station_Location,Site,Years,Num_Samples,Min,Max,Avg,P10,P20,P30,P40,P50,P60,P70,P80,P90,Avg_Confidence,Page_Num,Aggregate_Type,Resolved_Name,Station_Order,Match_Score,Match_Type,Is_Year_Aggregate,Is_Site_Aggregate
NEW ORLEANS LA,2,55 56,39.0,16.0,144.0,54.0,25.0,28.0,38.0,41.0,44.0,49.0,57.0,81.0,95.0,93.9,35,,New Orleans,163.0,100.0,exact,True,False
NEW ORLEANS LA,3,55,25.0,38.0,228.0,99.0,44.0,62.0,78.0,86.0,96.0,101.0,112.0,120.0,197.0,93.2,35,,New Orleans,164.0,100.0,exact,False,False
NEW ORLEANS LA,3,56,2.0,27.0,558.0,143.0,38.0,59.0,73.0,90.0,120.0,129.0,138.0,183.0,301.0,92.4,35,,New Orleans,164.0,100.0,exact,False,False
NEW ORLEANS LA,3,57,26.0,24.0,416.0,113.0,38.0,42.0,59.0,73.0,86.0,112.0,126.0,159.0,211.0,94.2,35,,New Orleans,164.0,100.0,exact,False,False
NEW ORLEANS LA,3,57,,24.0,558.0,117.0,39.0,56.0,70.0,83.0,96.0,110.0,124.0,159.0,222.0,94.1,35,,New Orleans,164.0,100.0,exact,False,False
NEW ORLEANS LA,,,44.0,21.0,228.0,83.0,28.0,41.0,53.0,65.0,82.0,90.0,100.0,110.0,138.0,93.3,35,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,56,41.0,16.0,558.0,96.0,28.0,38.0,42.0,49.0,64.0,78.0,104.0,129.0,183.0,95.2,35,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,,26.0,24.0,416.0,113.0,38.0,42.0,59.0,73.0,86.0,112.0,126.0,159.0,211.0,93.1,35,,New Orleans,162.0,100.0,exact,False,False
NEW ORLEANS LA,,55 57,111.0,16.0,558.0,95.0,28.0,40.0,48.0,59.0,78.0,90.0,106.0,126.0,190.0,93.9,35,,New Orleans,162.0,100.0,exact,True,False
BATON ROUGE LA,1,57,24.0,35.0,315.0,129.0,,78.0,86.0,104.0,110.0,117.0,138.0,159.0,268.0,94.4,35,,Baton Rouge,161.0,100.0,exact,False,False
ALBUQUERQUE NM,1,57,22.0,61.0,410.0,180.0,78.0,86.0,99.0,138.0,159.0,183.0,211.0,280.0,322.0,92.5,35,,Albuquerque,166.0,96.6,high_confidence,False,False
TULSA OKLA,1,57,20.0,8.0,67.0,26.0,,17.0,21.0,23.0,24.0,25.0,28.0,33.0,42.0,94.5,35,,Tulsa,168.0,100.0,exact,False,False
FT WORTH TEXAS,1,55,26.0,39.0,196.0,84.0,48.0,54.0,64.0,70.0,76.0,84.0,90.0,112.0,129.0,92.4,35,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,56,45.0,21.0,327.0,,31.0,39.0,44.0,53.0,58.0,64.0,90.0,101.0,159.0,94.9,35,,Ft. Worth,174.0,85.7,high_confidence,False,False
FT WORTH TEXAS,1,55 56,71.0,21.0,327.0,82.0,33.0,43.0,52.0,,65.0,75.0,90.0,104.0,138.0,88.3,35,,Ft. Worth,174.0,85.7,high_confidence,True,False
LAKEWORTH TEXAS,1,55,9.0,16.0,73.0,35.0,16.0,17.0,18.0,,25.0,25.0,44.0,55.0,59.0,93.1,35,,Lakeworth Village,175.0,72.2,low_confidence,False,False
HOUSTON TEXAS,1,55,30.0,37.0,405.0,112.0,42.0,59.0,68.0,78.0,87.0,97.0,120.0,152.0,211.0,93.4,35,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,56,36.0,12.0,214.0,68.0,22.0,29.0,40.0,44.0,56.0,68.0,86.0,104.0,126.0,95.1,35,,Houston,177.0,96.2,high_confidence,False,False
HOUSTON TEXAS,1,55 56,66.0,12.0,405.0,88.0,29.0,40.0,,59.0,73.0,87.0,98.0,125.0,154.0,91.7,35,,Houston,177.0,96.2,high_confidence,True,False
HOUSTON TEXAS,2,57,26.0,20.0,284.0,81.0,28.0,34.0,38.0,41.0,51.0,73.0,90.0,104.0,,89.5,35,,Houston,178.0,96.2,high_confidence,False,False
HOUSTON TEXAS,,55,30.0,37.0,405.0,112.0,42.0,59.0,68.0,78.0,87.0,97.0,120.0,152.0,211.0,93.2,35,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,56,36.0,12.0,214.0,68.0,22.0,29.0,40.0,44.0,56.0,68.0,86.0,104.0,126.0,93.8,35,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,,26.0,20.0,284.0,81.0,28.0,34.0,38.0,41.0,51.0,73.0,90.0,104.0,152.0,91.1,35,,Houston,177.0,91.7,high_confidence,False,False
HOUSTON TEXAS,,55 57,92.0,12.0,405.0,86.0,27.0,38.0,43.0,57.0,68.0,83.0,96.0,125.0,156.0,94.1,35,,Houston,177.0,91.7,high_confidence,True,False
BELLAIRE TEXAS,1,55,16.0,16.0,143.0,61.0,38.0,41.0,48.0,,54.0,57.0,59.0,68.0,90.0,89.0,35,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,56,7.0,39.0,222.0,106.0,41.0,41.0,44.0,,78.0,78.0,159.0,183.0,,92.6,35,,Bellaire,179.0,92.3,high_confidence,False,False
BELLAIRE TEXAS,1,55,23.0,16.0,222.0,74.0,38.0,43.0,46.0,,56.0,59.0,68.0,,19.0,91.0,35,,Bellaire,179.0,92.3,high_confidence,False,False
DALLAS TEXAS,1,57,25.0,7.0,147.0,70.0,36.0,40.0,46.0,,57.0,68.0,90.0,104.0,132.0,92.8,35,,Dallas,172.0,90.9,high_confidence,False,False
SAN ANTONIO TEXAS,1,57,26.0,16.0,79.0,43.0,21.0,23.0,24.0,30.0,41.0,47.0,,70.0,74.0,91.6,35,,San Antonio,180.0,93.8,high_confidence,False,False
EL PASO TEXAS,1,57,28.0,17.0,187.0,70.0,19.0,36.0,40.0,46.0,54.0,64.0,78.0,109.0,138.0,94.4,35,,El Paso,173.0,91.7,high_confidence,False,False
CORPUS CHRISTI TEXAS,1,57,26.0,,77.0,29.0,16.0,17.0,22.0,23.0,25.0,28.0,31.0,38.0,48.0,94.1,35,,Corpus Christi,171.0,94.7,high_confidence,False,False
OENVER COL,1,,,,424.0,164.0,,,35.0,120.0,134.0,149.0,171.0,280.0,322.0,89.2,36,,Denver,182.0,85.7,high_confidence,False,False
OENVER COL,1,,,,385.0,127.0,,,,95.0,110.0,,138.0,159.0,205.0,95.2,36,,Denver,182.0,85.7,high_confidence,False,False
OENVER COL,1,57,25.0,26.0,264.0,105.0,46.0,51.0,71.0,78.0,96.0,101.0,138.0,159.0,183.0,90.9,36,,Denver,182.0,85.7,high_confidence,False,False
OENVER COL,1,55,92.0,17.0,424.0,132.0,53.0,70.0,83.0,96.0,110.0,127.0,146.0,176.0,243.0,94.9,36,,Denver,182.0,85.7,high_confidence,False,False
BOISE 1OAHO,1,57,34.0,25.0,237.0,88.0,40.0,46.0,51.0,59.0,82.0,88.0,112.0,120.0,159.0,91.3,36,,Boise,183.0,81.8,low_confidence,False,False
HELENA MONTANA,1,57,25.0,,42.0,21.0,8.0,,16.0,18.0,22.0,24.0,27.0,29.0,38.0,95.3,36,,Helena,184.0,88.0,high_confidence,False,False
SALT LAKE CITY UTAH,2,55,22.0,69.0,315.0,159.0,4.0,104.0,114.0,120.0,145.0,159.0,183.0,227.0,2380.0,92.4,36,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,2,56,29.0,29.0,467.0,125.0,46.0,55.0,68.0,76.0,86.0,,104.0,171.0,280.0,91.8,36,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,2,57,24.0,39.0,2632.0,81.0,42.0,48.0,51.0,,65.0,71.0,78.0,90.0,159.0,90.9,36,,Salt Lake City,185.0,100.0,exact,False,False
SALT LAKE CITY UTAH,2,57,75.0,29.0,467.0,121.0,47.0,56.0,69.0,77.0,90.0,106.0,138.0,173.0,255.0,91.2,36,,Salt Lake City,185.0,100.0,exact,False,False
CHEYENNE WYO,,57,27.0,,96.0,42.0,17.0,25.0,27.0,31.0,36.0,40.0,48.0,56.0,84.0,90.8,36,,Cheyenne,186.0,100.0,exact,False,False
ANCHORAGE ALASKA,,,7.0,35.0,168.0,117.0,38.0,38.0,104.0,125.0,129.0,129.0,134.0,138.0,138.0,94.9,36,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,1,,23.0,40.0,153.0,91.0,44.0,48.0,,75.0,86.0,104.0,126.0,138.0,151.0,93.8,36,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,55 57,30.0,35.0,168.0,97.0,44.0,48.0,71.0,83.0,97.0,123.0,130.0,138.0,151.0,92.7,36,,Anchorage,187.0,100.0,exact,True,False
ANCHORAGE ALASKA,2,55,5.0,213.0,532.0,321.0,227.0,,243.0,245.0,280.0,280.0,371.0,371.0,565.0,92.3,36,,Anchorage,188.0,100.0,exact,False,False
ANCHORAGE ALASKA,2,57,7.0,57.0,312.0,108.0,55.0,55.0,59.0,68.0,78.0,78.0,90.0,120.0,120.0,91.5,36,,Anchorage,188.0,100.0,exact,False,False
ANCHORAGE ALASKA,2,55 57,12.0,57.0,532.0,197.0,55.0,59.0,78.0,90.0,120.0,227.0,243.0,322.0,371.0,93.2,36,,Anchorage,188.0,100.0,exact,True,False
ANCHORAGE ALASKA,,55,12.0,35.0,532.0,202.0,38.0,104.0,129.0,134.0,138.0,183.0,227.0,280.0,371.0,92.6,36,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,57,30.0,40.0,312.0,95.0,45.0,,59.0,73.0,81.0,90.0,120.0,138.0,151.0,93.9,36,,Anchorage,187.0,100.0,exact,False,False
ANCHORAGE ALASKA,,55 57,42.0,35.0,532.0,126.0,45.0,,73.0,84.0,104.0,125.0,135.0,155.0,243.0,92.4,36,,Anchorage,187.0,100.0,exact,True,False
PHOENIX ARIZ,1,57,26.0,37.0,587.0,164.0,51.0,68.0,78.0,,104.0,159.0,183.0,291.0,312.0,93.7,36,,Phoenix,189.0,100.0,exact,False,False
LOS ANGELES CALIF,3,57,24.0,36.0,561.0,261.0,44.0,115.0,138.0,171.0,219.0,235.0,399.0,448.0,,94.1,36,,Los Angeles,197.0,100.0,exact,False,False
SAN FRANCISCO CALIF,1,55,18.0,8.0,89.0,32.0,17.0,23.0,24.0,26.0,29.0,35.0,38.0,40.0,44.0,92.7,36,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,1,56,25.0,9.0,108.0,34.0,9.0,,16.0,17.0,25.0,33.0,44.0,,78.0,95.8,36,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,1,55,43.0,8.0,108.0,33.0,9.0,16.0,,24.0,26.0,34.0,39.0,44.0,59.0,91.8,36,,San Francisco,204.0,100.0,exact,False,False
SAN FRANCISCO CALIF,2,57,31.0,15.0,335.0,77.0,25.0,,36.0,49.0,61.0,68.0,84.0,112.0,159.0,94.6,36,,San Francisco,205.0,100.0,exact,False,False
SAN FRANCISCO CALIF,,55 57,74.0,8.0,335.0,51.0,15.0,18.0,25.0,31.0,36.0,44.0,55.0,71.0,109.0,91.8,36,,San Francisco,204.0,100.0,exact,True,False
PASADENA CALIF,1,55,14.0,83.0,316.0,209.0,90.0,,171.0,197.0,211.0,227.0,262.0,280.0,308.0,93.9,36,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,56,46.0,9.0,771.0,226.0,86.0,112.0,142.0,159.0,192.0,227.0,249.0,2680.0,,89.8,36,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,57,24.0,65.0,368.0,171.0,78.0,104.0,110.0,120.0,138.0,,243.0,258.0,,92.4,36,,Pasadena,199.0,100.0,exact,False,False
PASADENA CALIF,1,57,84.0,9.0,771.0,207.0,84.0,110.0,131.0,156.0,163.0,221.0,249.0,271.0,316.0,93.5,36,,Pasadena,199.0,100.0,exact,False,False
BERKELEY CALIF,1,55,15.0,27.0,173.0,83.0,48.0,51.0,62.0,65.0,73.0,78.0,90.0,104.0,159.0,92.1,36,,Berkeley,191.0,100.0,exact,False,False
SAN JOSE CALIF,1,55,24.0,17.0,298.0,106.0,22.0,38.0,73.0,84.0,90.0,104.0,116.0,138.0,243.0,94.3,36,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,56,43.0,31.0,203.0,89.0,34.0,48.0,56.0,63.0,73.0,90.0,104.0,120.0,183.0,93.6,36,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,1,,25.0,17.0,210.0,68.0,27.0,31.0,38.0,,62.0,65.0,73.0,90.0,136.0,90.8,36,,San Jose,206.0,100.0,exact,False,False
SAN JOSE CALIF,,55 57,92.0,7.0,298.0,87.0,30.0,37.0,54.0,63.0,72.0,85.0,102.0,125.0,183.0,92.8,36,,San Jose,206.0,100.0,exact,True,False
SAN LEANDRO CALIF,1,55,62.0,50.0,631.0,165.0,,90.0,104.0,1132.0,,141.0,159.0,211.0,347.0,93.9,36,,San Leandro,207.0,100.0,exact,False,False
SAN LEANDRO CALIF,1,56,41.0,28.0,536.0,126.0,59.0,80.0,88.0,98.0,116.0,129.0,142.0,159.0,183.0,92.5,36,,San Leandro,207.0,100.0,exact,False,False
SAN LEANDRO CALIF,1,55 56,103.0,23.0,631.0,150.0,71.0,,97.0,108.0,119.0,135.0,152.0,175.0,255.0,89.5,36,,San Leandro,207.0,100.0,exact,True,False
SAN DIEGO CALIF,,57,26.0,23.0,464.0,106.0,31.0,33.0,,56.0,68.0,84.0,120.0,159.0,222.0,94.6,36,,San Diego,203.0,100.0,exact,False,False
BURBANK CALIF,1,57,26.0,42.0,607.0,203.0,51.0,59.0,94.0,101.0,138.0,252.0,271.0,308.0,347.0,93.0,36,,BURBANK CALIF,,,skip,False,False
SAN BERNARDINO CALIF,1,57,23.0,32.0,790.0,195.0,,4.0,104.0,120.0,169.0,178.0,192.0,211.0,459.0,93.0,36,,San Bernardino,202.0,100.0,exact,False,False
HONOLULU HAWATI,1,56,23.0,15.0,107.0,54.0,21.0,35.0,38.0,49.0,54.0,57.0,62.0,68.0,97.0,91.3,36,,Honolulu,209.0,98.0,high_confidence,False,False
HONOLULU HAWATI,1,57,28.0,15.0,67.0,33.0,17.0,22.0,23.0,25.0,27.0,31.0,44.0,48.0,59.0,94.5,36,,Honolulu,209.0,98.0,high_confidence,False,False
HONOLULU HAWATI,1,56 57,,15.0,,453.0,20.0,23.0,25.0,29.0,38.0,48.0,54.0,61.0,68.0,91.9,36,,Honolulu,209.0,98.0,high_confidence,True,False
HONOLULU HAWATI,2,56,11.0,8.0,44.0,27.0,8.0,17.0,18.0,19.0,27.0,29.0,33.0,40.0,42.0,91.1,36,,Honolulu,210.0,98.0,high_confidence,False,False
HONOLULU HAWATI,,56,34.0,8.0,107.0,45.0,17.0,22.0,27.0,36.0,42.0,49.0,56.0,62.0,90.0,94.8,36,,Honolulu,209.0,93.3,high_confidence,False,False
HONOLULU HAWATI,,57,28.0,15.0,67.0,33.0,17.0,22.0,23.0,25.0,27.0,31.0,44.0,48.0,59.0,93.6,36,,Honolulu,209.0,93.3,high_confidence,False,False
HONOLULU HAWATI,,56 57,62.0,8.0,107.0,40.0,17.0,21.0,25.0,28.0,34.0,43.0,49.0,58.0,67.0,94.3,36,,Honolulu,209.0,93.3,high_confidence,True,False
LAS VEGAS NEVADA,1,57,26.0,25.0,167.0,76.0,38.0,44.0,53.0,,68.0,78.0,90.0,112.0,129.0,93.7,36,,Las Vegas,211.0,89.7,high_confidence,False,False
PORTLAND OREGON,1,55,53.0,34.0,253.0,94.0,45.0,54.0,65.0,75.0,82.0,86.0,97.0,138.0,165.0,91.6,36,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,56,30.0,25.0,400.0,122.0,41.0,51.0,64.0,73.0,90.0,101.0,115.0,138.0,347.0,94.1,36,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,57,26.0,8.0,438.0,89.0,29.0,34.0,38.0,44.0,70.0,76.0,90.0,112.0,197.0,92.7,36,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,1,57,109.0,8.0,438.0,100.0,39.0,47.0,59.0,71.0,79.0,87.0,102.0,134.0,183.0,93.8,36,,Portland,212.0,93.3,high_confidence,False,False
PORTLAND OREGON,2,55,9.0,46.0,95.0,66.0,48.0,51.0,59.0,62.0,65.0,65.0,68.0,78.0,90.0,91.1,36,,Portland,213.0,93.3,high_confidence,False,False
PORTLAND OREGON,2,56,13.0,42.0,341.0,105.0,41.0,,55.0,,84.0,90.0,97.0,104.0,243.0,94.9,36,,Portland,213.0,93.3,high_confidence,False,False
PORTLAND OREGON,2,55 56,22.0,42.0,342.0,89.0,44.0,49.0,56.0,62.0,68.0,78.0,,99.0,120.0,93.2,36,,Portland,213.0,93.3,high_confidence,True,False
PORTLAND OREGON,4,55,6.0,33.0,155.0,92.0,33.0,33.0,44.0,44.0,,145.0,145.0,,152.0,95.2,36,,Portland,215.0,93.3,high_confidence,False,False
PORTLAND OREGON,,55,68.0,33.0,253.0,90.0,45.0,,59.0,69.0,79.0,85.0,95.0,138.0,156.0,92.1,36,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,56,43.0,25.0,400.0,117.0,41.0,51.0,59.0,72.0,86.0,97.0,108.0,129.0,338.0,93.6,36,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,57,26.0,8.0,438.0,89.0,29.0,34.0,38.0,44.0,70.0,76.0,90.0,112.0,197.0,94.1,36,,Portland,212.0,88.9,high_confidence,False,False
PORTLAND OREGON,,55 57,137.0,8.0,438.0,98.0,40.0,47.0,57.0,69.0,77.0,86.0,100.0,134.0,178.0,92.5,36,,Portland,212.0,88.9,high_confidence,True,False
SEATTLE WASH,1,57,25.0,16.0,232.0,99.0,33.0,44.0,64.0,68.0,90.0,104.0,132.0,149.0,183.0,95.1,36,,Seattle,218.0,100.0,exact,False,False
