Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Avg_Confidence,Page_Num
,2,,18,,20,3,,,,1,1,1,1,2,15,,,93.3,70
,2,,2,1,2,1,,,1,1,1,1,1,2,2,,,92.5,70
,2,55,20,1,20,3,,,,1,1,1,1,2,15,,,90.1,70
,,54,16,1,19,8,4,4,5,5,7,8,9,12,12,,,91.2,70
,,55,18,,20,3,,,,,1,1,1,2,15,,,95.3,70
,,54,,1,2,1,,,1,1,1,1,1,2,2,,,95.4,70
,,54 56,36,1,20,5,,,1,1,2,5,7,10,15,,,93.1,70
LOUTSVILLE KY,1,54,17,2,50,21,3,3,6,12,19,26,30,36,38,,,92.5,70
,1,55,21,,29,10,1,1,2,3,8,9,15,20,24,,,92.6,70
,1,54 55,38,,50,15,1,2,3,6,9,17,21,27,34,,,91.9,70
,2,54,13,,29,9,1,3,6,6,7,8,8,15,19,,,94.4,70
,2,55,10,,18,5,,1,1,2,3,3,3,4,17,,,94.2,70
,2,54,23,,29,7,,1,2,3,6,7,8,15,18,,,91.5,70
,,54,31,,50,15,1,3,5,,8,17,19,29,36,,,92.7,70
,,55,31,,29,8,1,1,2,3,4,8,11,18,21,,,89.2,70
,,55,62,,50,12,1,2,3,5,7,9,17,21,29,,,94.2,70
CHARLESTON Ww VA,4,55,16,,17,3,1,1,2,2,2,3,3,4,6,,,93.4,70
TAMPA FLA,1,55,21,1,21,6,2,2,3,3,5,7,8,10,12,,,94.1,70
ATLANTA GA,1,55 56,16,,35,3,,,1,1,1,1,1,2,6,,,94.8,70
CHATTANOOGA TENN,3,55,14,,3,1,,,1,,1,1,2,2,3,,,95.3,70
,4,55 56,18,1,19,4,1,2,2,3,3,4,5,6,8,,,94.4,70
,,56,32,,19,3,,1,1,1,2,2,3,5,7,,,91.9,70
CHICAGO PEEL,1,55,28,1,49,7,1,2,2,2,3,4,5,8,15,,,92.4,70
,2,54,25,3,215,38,6,7,14,23,29,31,41,48,88,,,92.9,70
,2,55,26,1,134,24,2,3,4,5,7,11,15,24,69,,,93.1,70
,2,54 55,,1,215,31,3,4,6,8,15,23,31,46,78,,,94.9,70
,4,55,29,1,17,5,1,2,2,3,4,4,5,8,11,,,93.8,70
,,54,25,3,215,38,6,7,14,23,29,31,,48,88,,,95.0,70
,,55,83,1,134,12,1,2,2,3,4,,7,11,21,,,91.8,70
,,54 55,108,1,215,18,1,2,3,,6,,14,23,48,,,95.4,70
EAST ST LOUIS PEL,1,55 56,,2,11,7,,4,6,6,8,8,9,9,10,,,88.7,70
,2,56,14,1,15,4,1,2,2,3,4,4,,5,7,,,92.5,70
,,55 56,29,1,15,5,1,2,3,4,,6,7,8,9,,,92.7,70
,,,,,,,,,,,,,,,21,,,84.0,71
EAST CHICAGO IND,,55,19,,22,9,2,,,7,,8,,15,,,,93.2,71
,,55 56,26,1,,11,3,4,5,6,7,,12,16,19,,,93.8,71
,3,55 56,21,1,32,6,1,1,2,2,4,5,6,7,11,,,93.0,71
,4,55 56,20,1,35,8,1,2,3,4,5,6,7,13,17,,,95.5,71
,,,67,1,50,9,2,3,4,5,6,7,10,15,20,,,95.0,71
,,56,19,1,32,7,1,1,2,2,4,5,7,13,15,,,95.2,71
,,55 56,86,1,50,9,1,2,4,5,6,,9,14,19,,,93.4,71
CIENCENNATI,,54,36,4,72,20,5,7,10,,16,18,21,32,38,,,88.8,71
,,55,27,,39,9,1,,2,4,6,8,14,16,19,,,91.5,71
,1,54 55,63,,72,15,2,4,6,9,13,15,17,,37,,,94.6,71
MINNEAPOLIS MIAN,1,54 55,21,,20,3,,,1,1,1,2,2,4,10,,,92.5,71
KANSAS CITY MO,2,55 56,,,18,4,1,2,2,3,3,4,5,6,9,,,94.9,71
,4,55 56,,,2,1,,,1,1,1,,1,1,2,,,92.0,71
,,55 56,27,,18,3,,1,1,2,2,3,3,5,6,,,95.2,71
ST LOUIS MO,1,55 56,25,2,23,5,2,2,3,3,3,4,5,7,9,,,93.1,71
NEW ORLEANS LA,1,54,23,3,39,9,2,3,4,5,7,9,10,12,15,,,93.4,71
,2,54 55,22,1,29,5,1,1,2,3,3,4,5,7,8,,,93.8,71
,,54 35,45,1,39,7,2,2,3,3,5,6,8,10,14,,,90.5,71
FT WORTH TEXAS,1,54,12,1,10,4,1,1,3,3,3,4,4,,6,,,95.3,71
,1,55,16,2,,2,1,1,2,2,2,2,2,3,4,,,95.2,71
,1,54,28,1,10,3,1,1,2,2,2,3,4,4,6,,,95.2,71
HOUSTON TEXAS,1,54,14,2,15,8,2,5,6,7,8,8,9,11,13,,,93.9,71
,1,55,56,1,31,8,2,3,4,5,7,8,10,11,16,,,93.9,71
,1,54 55,70,1,31,8,2,3,4,6,7,8,10,11,15,,,94.1,71
BELLAIRE TEXAS,1,54,17,1,15,,1,2,3,4,5,5,6,7,10,,,95.1,71
,1,55,a4,,19,7,1,2,3,4,5,7,9,11,18,,,90.6,71
,1,54 55,41,,19,6,1,2,3,4,5,6,8,10,15,,,94.9,71
DENVER COL,1,54 55,26,,13,4,1,2,3,3,4,4,5,6,7,,,93.6,71
SALT LAKE CITY UTAH,,54 55,26,,33,4,1,1,1,2,2,3,3,5,9,,,94.2,71
ANCHORAGE ALASKA,1,54 55,26,1,23,4,,1,2,2,3,4,4,7,10,,,94.6,71
Los ANGELES CALIF,1,54,,10,73,31,,10,10,10,11,11,11,11,78,,,88.6,71
SAN FRANCISCO CALIF,1,55 56,32,3,432,87,5,8,26,56,78,94,118,131,141,,,94.9,71
PASADENA CALIF,1,54,15,2,30,11,4,4,,6,10,10,13,19,24,,,94.8,71
,1,,35,,11,2,,1,1,1,2,2,3,5,8,,,95.2,71
,1,56,,2,9,5,,2,2,3,3,3,8,8,9,,,95.2,71
,1,54 56,54,,30,5,,1,1,2,3,4,6,9,11,,,92.8,71
BERKELEY CALIF,1,54 55,28,6,76,22,9,11,,17,19,2i,25,27,34,,,93.1,71
SAN JOSE CALIF,1,54,20,2,28,9,3,4,5,5,,9,i1,13,15,,,91.6,71
,1,55,12,3,15,5,2,3,3,4,4,5,5,6,11,,,95.6,71
,1,54,20,1,16,4,,1,1,2,4,4,5,,9,,,93.9,71
,1,54 56,52,1,28,6,1,2,3,4,5,5,7,10,14,,,95.1,71
SAN LEANDRO CALIF,1,55 56,30,1,29,9,2,3,4,5,7,8,11,14,16,,,93.6,71
PORTLAND OREGON,1,54,11,3,37,14,3,3,6,7,9,11,17,30,34,,,92.8,71
,1,55,19,,10,3,,1,1,2,3,3,5,6,9,,,94.2,71
,1,54 55,30,,37,7,,1,2,3,5,6,7,9,17,,,92.6,71
,2,54,10,1,43,19,1,4,9,10,11,21,24,38,41,,,94.1,71
,5,54,10,3,24,11,3,5,5,8,9,11,13,15,23,,,90.1,71
,4,54,10,6,41,24,6,7,9,ig,21,30,34,38,41,,,93.7,71
,,54,41,1,43,17,3,6,7,9,11,19,23,32,38,,,90.5,71
,,55,19,,10,3,,1,1,2,3,3,5,6,9,,,93.3,71
,,54 55,60,,43,13,1,2,5,6,8,9,15,23,35,,,94.6,71
