Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Avg_Confidence,Page_Num
RtcCHMOND VA,1,57,26,25,198,82,36,44,51,55,68,90,109,138,149,,,86.1,33
CHARLESTON W VA,2,55,17,36,367,126,44,Si,68,90,112,120,138,197,211,,,93.7,33
,2,56,23,46,366,129,55,78,90,97,107,114,120,138,243,,,94.4,33
,2,57,23,24,227,82,25,38,42,48,56,68,97,129,183,,,92.6,33
,2,55 57,63,24,367,111,38,49,58,78,96,109,1253,149,222,,,93.2,33
WHEELING W VA,1,56,12,53,261,113,55,,73,78,104,120,138,159,1383,,,88.2,33
,1,57,25,45,437,168,82,90,97,102,129,183,204,227,371,,,93.1,33
,1,56 57,36,45,437,152,71,82,94,99,112,138,183,211,280,,,94.8,33
BtRMINGHAM ALA,1,57,25,9,214,91,41,,71,78,90,95,102,112,159,,,89.0,33
TAMPA FLA,1,55,22,32,247,92,46,,65,71,768,90,104,129,171,,,93.0,33
,1,56,38,7,205,80,44,,55,60,65,78,90,104,138,,,93.7,33
,1,57,26,,99,54,34,37,42,46,51,59,68,76,82,,,91.9,33
,1,55 57,86,,247,75,37,46,52,58,65,74,83,99,129,,,89.7,33
MULAMI FLA,1,57,25,31,111,55,31,32,36,40,48,59,68,84,99,,,86.6,33
ATLANTA GA,1,55,29,61,803,159,69,74,78,94,104,115,132,167,211,,,92.2,33
,,56,34,63,525,149,78,85,90,110,120,131,152,175,301,,,92.8,33
,1,57,26,41,185,81,56,61,68,73,79,83,85,89,104,,,92.3,33
,1,55 57,89,41,803,132,65,73,80,86,94,109,126,154,211,,,92.2,33
COLUMBUS GA,1,57,27,35,221,80,39,40,43,51,73,81,90,120,149,,,94.1,33
JACKSON MISS,1,57,24,8,220,53,,18,19,33,36,41,51,73,120,,,93.4,33
COLUMBIA SC,1,,24,24,350,116,33,48,54,64,78,104,183,197,243,,,94.1,33
GREENVILLE sc,,57,29,31,292,110,38,46,51,72,78,99,120,159,262,,,91.4,33
CHATTANOOGA TENN,,,18,9,251,84,31,48,,56,61,66,73,78,159,,,94.2,33
,,56,24,29,155,890,44,,59,64,68,75,97,109,138,,,92.8,33
,,57,13,29,597,139,29,38,48,51,68,189,171,1863,211,,,87.9,33
,3,57,55,9,597,95,36,48,56,61,66,72,104,142,,,,94.8,33
,4,55,21,84,733,226,95,104,120,129,159,211,232,322,491,,,94.0,33
,4,56,24,69,540,198,84,104,126,149,165,177,2ii,268,399,,,94.1,33
,4,57,18,44,367,176,104,120,126,138,152,167,183,227,322,,,93.7,33
,4,57,63,44,733,201,92,110,125,136,159,177,217,268,399,,,94.3,33
,,55,39,9,733,160,48,59,68,95,120,134,159,227,322,,,94.7,33
,,56,48,29,540,139,55,64,73,90,108,129,154,177,268,,,94.1,33
,,57,31,29,597,160,38,51,104,126,149,164,178,211,322,,,93.7,33
,,55 57,118,9,733,152,48,61,73,99,122,142,166,205,,,,93.9,33
KNOXVILLE TENN,1,57,26,52,337,135,59,68,76,90,125,138,159,192,211,,,92.9,33
NASHVILLE TENN,1,,28,35,560,107,51,57,62,73,,88,109,120,,,,94.4,33
CHICAGO HEL,1,55,37,,500,195,96,104,138,150,167,192,232,,322,,,89.9,33
,1,56,11,86,403,235,90,112,120,159,243,280,347,371,399,,,94.3,33
,1,55 56,48,,500,204,96,115,138,151,171,2121,250,280,359,,,90.3,33
,2,,22,75,479,222,90,120,190,204,222,243,262,294,322,,,95.4,33
,2,56,13,,S75,236,59,104,138,159,255,268,280,301,427,,,93.5,33
,2,55 56,35,54,S75,227,90,120,183,200,232,254,275,297,371,,,94.0,33
,4,55,48,8,232,96,23,39,44,68,76,108,1368,152,197,,,92.9,33
,4,56,9,21,267,119,22,33,44,68,120,120,149,159,243,,,95.4,33
,4,56,57,8,267,99,23,33,44,68,78,110,141,156,211,,,95.3,33
,5,57,8,52,235,111,,,59,78,90,120,138,138,159,,,90.1,33
,,35,107,8,500,156,40,69,92,117,144,163,202,237,280,,,91.7,33
,,56,33,21,575,204,44,90,115,143,183,243,265,301,390,,,93.1,33
,,57,8,52,235,111,55,59,59,78,90,120,138,138,159,,,94.1,33
,,55 57,148,8,575,164,42,71,94,118,145,169,213,249,304,,,95.0,33
EAST ST LOUIS ILL,1,55,19,73,6186,242,129,145,159,183,232,245,268,322,399,,,85.5,33
,1,56,30,68,414,167,90,101,109,115,126,159,197,243,322,,,93.9,33
,1,55 56,49,,618,196,94,109,120,138,167,197,235,273,355,,,95.0,33
,2,55,18,26,428,139,33,75,78,90,104,126,138,159,301,,,93.1,33
,2,56,32,21,167,69,25,36,44,54,61,686,78,90,138,,,93.9,33
,2,55 56,50,21,428,94,29,40,,66,75,84,99,129,171,,,93.1,33
,,55,37,26,618,192,,84,120,134,154,183,243,294,371,,,92.2,33
,,,62,ai,414,116,36,,66,aa,96,110,125,,243,,,90.7,33
,,55 56,99,21,618,145,40,64,78,96,115,132,164,219,301,,,91.7,33
,1,57,20,19,212,73,31,35,38,49,59,68,78,112,138,,,94.0,33
EAST CHICAGO INO,1,55,10,82,280,176,84,90,104,120,163,211,243,255,268,,,93.3,34
,1,56,15,78,361,166,90,120,138,1453,154,159,185,211,243,,,90.7,34
,,57,20,32,360,151,78,86,95,104,120,149,183,211,243,,,94.6,34
,1,55 57,45,32,361,161,82,90,108,126,149,165,197,224,268,,,93.7,34
,2,55,10,42,490,178,44,68,84,90,120,138,159,322,371,,,93.7,34
,2,54,15,82,363,154,94,97,104,109,i120,145,,183,322,,,91.3,34
,2,57,22,49,284,119,53,57,68,90,104,120,138,183,243,,,92.7,34
,2,55 57,47,42,490,143,57,68,90,102,115,132,i152,211,294,,,92.0,34
,3,52,14,45,218,103,51,64,68,832,86,90,129,138,183,,,88.9,34
,3,5646,19,42,448,153,44,73,90,104,129,138,171,211,280,,,91.8,34
,3,S7,is,30,293,121,521,78,90,104,115,129,145,152,163,,,91.3,34
,3,57,Si,30,448,128,51,68,80,94,114,129,146,171,232,,,90.3,34
,4,55,11,39,230,92,44,48,51,,90,104,109,115,120,,,90.9,34
,4,56,19,26,285,104,44,54,59,,78,97,112,159,183,,,93.9,34
,4,57,20,28,313,138,29,38,59,698,104,120,222,243,294,,,90.4,34
,4,57,50,26,313,115,38,51,58,68,90,106,118,183,243,,,93.9,34
,,,45,39,490,133,,64,81,,107,117,149,,268,,,95.1,34
,,564,68,26,448,142,56,75,92,104,120,145,162,183,262,,,92.0,34
,,57,80,28,360,i32,51,61,80,97,,129,153,,262,,,88.6,34
,,55 57,193,26,490,136,52,67,83,98,113,132,156,199,264,,,94.8,34
EVANSVILLE PND,1,57,25,19,190,59,33,38,42,44,53,,T1,78,90,,,89.1,34
FORT WAYNE IND,1,,28,32,282,102,38,53,57,68,84,99,120,138,202,,,93.9,34
INDEANAPOLIS INO,1,,26,25,348,120,64,71,,90,104,120,138,164,173,,,89.1,34
DETROIT MICH,2,56,30,60,344,119,68,85,92,98,104,110,116,129,163,,,93.1,34
,3,56,33,13,417,,24,27,29,44,49,59,68,84,138,,,93.6,34
,4,57,23,38,270,102,44,57,68,,90,104,112,120,175,,,95.5,34
,,,63,13,417,94,26,44,,67,85,95,104,116,183,,,93.5,34
,,57,23,38,270,102,44,57,68,81,90,104,112,120,175,,,94.4,34
,,56 57,86,13,417,96,28,46,59,71,86,96,107,119,173,,,94.2,34
GRAND RAPIOS MICH,1,57,18,51,221,95,54,59,61,64,68,78,120,138,152,,,94.0,34
KALAMAZOO MICH,1,57,25,,101,44,16,26,31,34,36,38,59,68,78,,,92.2,34
LANSING MICH,1,57,26,25,101,53,33,35,37,44,,61,64,68,75,,,95.0,34
FLINT MICH,1,57,26,35,200,87,,59,64,68,78,85,90,120,138,,,91.6,34
CENCINNATI OHIO,1,55,22,24,235,115,38,,68,84,104,,159,183,211,,,89.2,34
,1,56,43,33,545,142,48,71,80,87,126,152,173,197,291,,,93.6,34
,1,57,26,,188,82,29,38,55,62,71,84,95,120,159,,,92.4,34
,1,55 57,91,21,545,119,37,54,68,79,90,125,156,178,211,,,91.9,34
YOUNGSTOWN OHIO,1,56,20,52,276,136,59,78,86,104,129,138,159,185,243,,,93.6,34
,1,57,26,35,490,145,46,,,84,104,132,149,183,280,,,92.9,34
,1,56 57,46,35,490,141,51,57,80,90,1253,135,154,183,255,,,91.0,34
CANTON OHIO,1,57,26,49,314,145,68,78,104,112,126,145,159,211,243,,,94.9,34
CLEVELAND OHIO,1,57,26,38,291,119,59,68,76,84,110,120,143,159,1383,,,88.1,34
COLUMBUS OHIO,1,57,29,26,307,109,42,59,73,95,107,112,120,138,1383,,,93.3,34
TOLEDO OHIO,,57,26,32,250,,36,40,48,53,59,68,75,104,1383,,,89.7,34
LORAIN OHIO,1,57,26,32,533,105,42,48,55,s9,84,96,101,138,igs,,,89.9,34
MILWAUKEE wis,1,57,25,,170,76,41,46,,61,66,78,95,104,132,,,92.1,34
RACINE wis,1,57,23,15,212,67,27,38,44,61,66,70,74,78,99,,,89.6,34
DES MOINES,1,57,26,,183,72,33,41,46,49,55,68,84,104,138,,,94.2,34
KANSAS CITY KANSAS,1,55,10,35,285,134,38,78,90,112,120,129,138,159,243,,,94.1,34
,1,57,,41,170,86,44,,,,68,84,90,90,159,,,92.9,34
,1,55 57,18,35,285,112,44,59,68,82,90,120,138,149,,,,90.3,34
,2,56,25,20,149,,30,32,35,38,42,44,,58,90,,,95.3,34
,,55,10,35,285,134,38,78,90,,120,1329,1386,,243,,,91.8,34
,,56,25,20,149,51,30,32,35,38,42,44,,58,90,,,94.3,34
,,57,,41,170,86,44,51,,59,68,84,90,90,159,,,91.8,34
,,55 57,43,20,285,77,31,36,40,44,56,64,84,120,152,,,90.5,34
WICHITA KANSAS,1,57,26,,61,37,24,29,32,34,37,40,42,46,49,,,94.8,34
MINNEAPOLIS MIAN,1,55,69,25,397,85,35,45,,S7,67,75,88,120,149,,,89.8,34
,1,56,46,40,446,103,,63,71,77,65,95,104,138,165,,,92.6,34
,1,57,26,,161,67,25,33,44,49,64,71,78,97,120,,,89.7,34
,1,57,141,,446,87,36,47,55,64,73,82,95,122,155,,,91.7,34
OULUTH MINN,1,57,25,20,280,75,41,46,,,64,68,78,90,129,,,94.5,34
KANSAS CITY MO,2,,35,,298,i332,83,35,,104,115,138,145,,,,,86.5,35
,2,,,,497,161,,,,102,114,129,171,232,322,,,95.1,35
,2,57,26,28,301,96,33,49,64,73,82,88,97,143,154,,,94.5,35
,2,55 57,75,28,497,1332,61,76,86,94,103,116,143,167,268,,,93.4,35
,4,55,19,15,300,59,16,17,23,24,29,31,54,59,120,,,94.5,35
,4,56,16,25,i38,56,26,28,33,35,38,,59,97,104,,,93.0,35
,4,55 56,35,15,300,58,17,23,26,29,35,44,57,78,120,,,94.6,35
,,55,35,15,300,92,17,24,31,56,73,97,116,145,,,,93.8,35
,,56,49,25,497,127,33,,82,94,100,107,120,171,262,,,94.1,35
,,57,26,28,,96,33,49,64,73,82,88,97,143,154,,,93.0,35
,,55 57,110,15,497,109,26,36,59,78,91,101,117,149,232,,,93.8,35
8ST LOUIS MO,1,55,26,59,302,155,90,96,104,115,132,167,183,222,243,,,91.8,35
,1,56,43,37,7il,178,78,97,115,129,146,164,183,233,,,,92.0,35
,1,57,25,22,271,115,44,80,88,95,108,116,138,152,211,,,92.7,35
,1,55 57,94,22,,155,68,90,101,115,130,147,172,211,280,,,89.7,35
,2,55,25,,503,208,109,120,138,152,192,202,227,280,371,,,94.4,35
,2,56,41,66,745,192,82,96,,1321,154,177,200,262,371,,,90.9,35
,2,55 56,66,66,745,198,90,104,125,138,159,191,206,268,355,,,89.4,35
,,55,31,59,503,161,92,104,117,132,159,190,208,237,312,,,90.9,35
,,56,B4,37,745,185,80,96,114,131,147,167,195,2453,355,,,91.1,35
,,57,25,22,271,115,44,80,88,95,108,116,138,152,,,,93.5,35
,,55 57,160,22,745,173,81,95,108,125,141,163,192,227,310,,,90.6,35
BRENTWOOD MO,1,55,15,38,437,141,51,68,90,97,112,120,138,211,,,,92.1,35
,1,56,17,,109,56,17,22,25,38,59,68,84,90,97,,,91.4,35
,1,55 56,32,7,437,96,22,33,51,68,84,90,101,120,211,,,94.2,35
BRECKENRIOGE MO,1,,11,42,578,161,44,48,,97,112,120,183,347,371,,,91.3,35
,1,56,15,36,540,140,59,62,68,84,126,132,159,183,243,,,93.4,35
,1,55 56,26,36,578,157,48,59,68,90,112,132,159,211,347,,,92.6,35
OMAHA WEB,1,57,26,31,158,67,33,40,45,48,54,64,78,95,104,,,93.1,35
LINCOLN NEB,1,57,26,24,175,56,35,38,43,45,48,50,59,71,78,,,88.0,35
BISMARCK ND,1,57,24,17,90,38,16,25,28,34,36,38,43,,68,,,94.0,35
StTOUX FALLS so,1,57,26,5,75,38,22,24,28,30,38,43,46,51,59,,,88.3,35
LITTLE ROCK ARK,1,57,26,24,174,58,27,28,33,40,44,48,50,86,104,,,95.3,35
NEW ORLEANS LA,2,,19,21,144,62,22,28,38,44,54,56,82,90,104,,,95.1,35
,2,56,20,16,95,47,25,29,38,40,42,44,49,59,78,,,94.8,35
,2,55 56,39,16,144,54,25,28,38,41,44,49,57,81,95,,,93.9,35
,3,55,25,38,228,99,44,62,78,86,96,101,112,120,197,,,93.2,35
,3,56,2i,27,558,143,38,59,73,90,120,129,138,183,301,,,92.4,35
,3,57,26,24,416,113,38,42,59,73,86,112,126,159,211,,,94.2,35
,3,57,,24,558,117,39,56,70,83,96,110,124,159,222,,,94.1,35
,,,44,21,228,83,28,41,53,65,82,90,100,110,138,,,93.3,35
,,56,41,16,558,96,28,38,42,49,64,78,104,129,183,,,95.2,35
,,,26,24,416,113,38,42,59,73,86,112,126,159,211,,,93.1,35
,,55 57,111,16,558,95,28,40,48,59,78,90,106,126,190,,,93.9,35
BATON ROUGE LA,1,57,24,35,315,129,,78,86,104,110,117,138,159,268,,,94.4,35
ALBUQUERQUE NM,1,57,22,61,410,180,78,86,99,138,159,183,211,280,322,,,92.5,35
TULSA OKLA,1,57,20,8,67,26,,17,21,23,24,25,28,33,42,,,94.5,35
FT WORTH TEXAS,1,55,26,39,196,84,48,54,64,70,76,84,90,112,129,,,92.4,35
,1,56,45,21,327,,31,39,44,53,58,64,90,101,159,,,94.9,35
,1,55 56,71,21,327,B82,33,43,52,S7,65,75,90,104,138,,,88.3,35
LAKEWORTH TEXAS,1,55,9,16,73,35,16,17,18,i9,25,25,44,55,59,,,93.1,35
HOUSTON TEXAS,1,55,30,37,405,112,42,59,68,78,87,97,120,152,211,,,93.4,35
,1,56,36,12,214,68,22,29,40,44,56,68,86,104,126,,,95.1,35
,1,55 56,66,12,405,88,29,40,,59,73,87,98,125,154,,,91.7,35
,2,57,26,20,284,81,28,34,38,41,51,73,90,104,,,,89.5,35
,,55,30,37,405,112,42,59,68,78,87,97,120,152,211,,,93.2,35
,,56,36,12,214,68,22,29,40,44,56,68,86,104,126,,,93.8,35
,,,26,20,284,B81,28,34,38,41,51,73,90,104,152,,,91.1,35
,,55 57,92,12,405,86,27,38,43,57,68,83,96,125,156,,,94.1,35
BELLAIRE TEXAS,1,55,16,16,143,61,38,41,48,,54,57,59,68,90,,,89.0,35
,1,56,7,39,222,106,41,41,44,Si,78,78,159,183,,,,92.6,35
,1,55,23,16,222,74,38,43,46,Si,56,59,68,9,1s9,,,91.0,35
DALLAS TEXAS,1,57,25,i7,147,70,36,40,46,,57,68,90,104,132,,,92.8,35
SAN ANTONIO TEXAS,1,57,26,16,79,43,21,23,24,30,41,47,so,70,74,,,91.6,35
EL PASO TEXAS,1,57,28,17,187,70,19,36,40,46,54,64,78,109,138,,,94.4,35
CORPUS CHRISTI TEXAS,1,57,26,,77,29,16,17,22,23,25,28,31,38,48,,,94.1,35
OENVER COL,1,,,,424,164,,at,35,120,134,149,171,280,322,,,89.2,36
,1,,,,385,127,,,,95,110,,138,159,205,,,95.2,36
